total_act,val_loss,step,val_f1,epoch,total_macs,est_act,val_classifier_loss,val_precision,val_recall,total_weights,val_error,val_accuracy,train_precision,train_f1,train_classifier_loss,train_error,lr-SGD,train_accuracy,train_loss,train_recall,test_recall,test_accuracy,test_precision,test_f1,test_classifier_loss,test_loss,test_error
2813972.0,2.0501022338867188,20,0.18869861960411072,0,555422720.0,131072.0,2.0501022338867188,0.2905656099319458,0.2382487654685974,11164352.0,0.76025390625,0.23974609375,,,,,,,,,,,,,,,
2813972.0,1.876800298690796,41,0.2898590564727783,1,555422720.0,131072.0,1.876800298690796,0.3172842860221863,0.30135631561279297,11164352.0,0.69775390625,0.30224609375,,,,,,,,,,,,,,,
,,49,,,,,,,,,,,,,,,0.06757546959463456,,,,,,,,,,
,,49,,2,,,,,,,,,0.2622903883457184,0.22621984779834747,1.9089477062225342,0.7412109375,,0.2587890625,1.9089477062225342,0.26004451513290405,,,,,,,
2813972.0,1.8314831256866455,62,0.30994319915771484,2,555422720.0,131072.0,1.8314831256866455,0.3535304069519043,0.3224371075630188,11164352.0,0.6767578125,0.3232421875,,,,,,,,,,,,,,,
2813972.0,1.8264672756195068,83,0.30818289518356323,3,555422720.0,131072.0,1.8264672756195068,0.35281258821487427,0.32671934366226196,11164352.0,0.67431640625,0.32568359375,,,,,,,,,,,,,,,
,,99,,,,,,,,,,,,,,,0.17978128424889017,,,,,,,,,,
,,99,,4,,,,,,,,,0.3944801092147827,0.358521044254303,1.6728724241256714,0.62255859375,,0.37744140625,1.6728724241256714,0.3785838782787323,,,,,,,
2813972.0,1.759542465209961,104,0.36340653896331787,4,555422720.0,131072.0,1.759542465209961,0.3898932933807373,0.38969361782073975,11164352.0,0.609619140625,0.390380859375,,,,,,,,,,,,,,,
2813972.0,1.769361972808838,125,0.35656601190567017,5,555422720.0,131072.0,1.769361972808838,0.42481112480163574,0.3882612884044647,11164352.0,0.6103515625,0.3896484375,,,,,,,,,,,,,,,
2813972.0,1.711824893951416,146,0.38957101106643677,6,555422720.0,131072.0,1.711824893951416,0.4546412229537964,0.41431963443756104,11164352.0,0.589111328125,0.410888671875,,,,,,,,,,,,,,,
,,149,,,,,,,,,,,,,,,0.33713507252749575,,,,,,,,,,
,,149,,7,,,,,,,,,0.4634125828742981,0.4364824891090393,1.506056308746338,0.548828125,,0.451171875,1.506056308746338,0.45421507954597473,,,,,,,
2813972.0,1.3469386100769043,167,0.5148606300354004,7,555422720.0,131072.0,1.3469386100769043,0.5331987738609314,0.5261649489402771,11164352.0,0.474365234375,0.525634765625,,,,,,,,,,,,,,,
2813972.0,2.3797571659088135,188,0.3656598925590515,8,555422720.0,131072.0,2.3797571659088135,0.47936251759529114,0.38809627294540405,11164352.0,0.615234375,0.384765625,,,,,,,,,,,,,,,
,,199,,,,,,,,,,,,,,,0.5010728663019782,,,,,,,,,,
,,199,,9,,,,,,,,,0.5649995803833008,0.5325082540512085,1.2645249366760254,0.46142578125,,0.53857421875,1.2645249366760254,0.5415215492248535,,,,,,,
2813972.0,1.3048083782196045,209,0.5295748710632324,9,555422720.0,131072.0,1.3048083782196045,0.6118067502975464,0.5431432723999023,11164352.0,0.45751953125,0.54248046875,,,,,,,,,,,,,,,
2813972.0,2.0746099948883057,230,0.38735508918762207,10,555422720.0,131072.0,2.0746099948883057,0.5925775766372681,0.4378364682197571,11164352.0,0.56005859375,0.43994140625,,,,,,,,,,,,,,,
,,249,,,,,,,,,,,,,,,0.6314171018585385,,,,,,,,,,
,,249,,11,,,,,,,,,0.6060012578964233,0.5978245735168457,1.0667914152145386,0.396484375,,0.603515625,1.0667914152145386,0.6040726900100708,,,,,,,
2813972.0,1.2316832542419434,251,0.5813195705413818,11,555422720.0,131072.0,1.2316832542419434,0.6501575708389282,0.5848135352134705,11164352.0,0.410400390625,0.589599609375,,,,,,,,,,,,,,,
2813972.0,0.9650008082389832,272,0.6520794034004211,12,555422720.0,131072.0,0.9650008082389832,0.6894028782844543,0.6548993587493896,11164352.0,0.343017578125,0.656982421875,,,,,,,,,,,,,,,
2813972.0,1.428053617477417,293,0.5640010833740234,13,555422720.0,131072.0,1.428053617477417,0.6653720140457153,0.570475161075592,11164352.0,0.430419921875,0.569580078125,,,,,,,,,,,,,,,
