total_act,val_loss,step,val_f1,epoch,total_macs,est_act,val_classifier_loss,val_precision,val_recall,total_weights,val_error,val_accuracy,train_precision,train_f1,train_classifier_loss,train_error,lr-SGD,train_accuracy,train_loss,train_recall,test_recall,test_accuracy,test_precision,test_f1,test_classifier_loss,test_loss,test_error
2813972.0,2.1656787395477295,20,0.163284569978714,0,555422720.0,131072.0,2.1656787395477295,0.2310832440853119,0.1966666579246521,11164352.0,0.80224609375,0.19775390625,,,,,,,,,,,,,,,
2813972.0,2.0240211486816406,41,0.2348196804523468,1,555422720.0,131072.0,2.0240211486816406,0.2854163944721222,0.25473445653915405,11164352.0,0.7431640625,0.2568359375,,,,,,,,,,,,,,,
,,49,,,,,,,,,,,,,,,0.019307277027038466,,,,,,,,,,
,,49,,2,,,,,,,,,0.24894049763679504,0.24093662202358246,1.9658724069595337,0.74169921875,,0.25830078125,1.9658724069595337,0.25879722833633423,,,,,,,
2813972.0,1.893937349319458,62,0.3033626675605774,2,555422720.0,131072.0,1.893937349319458,0.3176875114440918,0.31027308106422424,11164352.0,0.688720703125,0.311279296875,,,,,,,,,,,,,,,
2813972.0,1.8302148580551147,83,0.31913769245147705,3,555422720.0,131072.0,1.8302148580551147,0.3271391689777374,0.32802021503448486,11164352.0,0.6708984375,0.3291015625,,,,,,,,,,,,,,,
,,99,,,,,,,,,,,,,,,0.05136608121396863,,,,,,,,,,
,,99,,4,,,,,,,,,0.3303201496601105,0.31691864132881165,1.8582024574279785,0.67626953125,,0.32373046875,1.8582024574279785,0.3264921307563782,,,,,,,
2813972.0,1.810075283050537,104,0.3292779326438904,4,555422720.0,131072.0,1.810075283050537,0.355846107006073,0.33405572175979614,11164352.0,0.666015625,0.333984375,,,,,,,,,,,,,,,
2813972.0,1.7655881643295288,125,0.3364839255809784,5,555422720.0,131072.0,1.7655881643295288,0.36187174916267395,0.3417733609676361,11164352.0,0.65869140625,0.34130859375,,,,,,,,,,,,,,,
2813972.0,1.6792473793029785,146,0.3644421696662903,6,555422720.0,131072.0,1.6792473793029785,0.39225101470947266,0.37515437602996826,11164352.0,0.62646484375,0.37353515625,,,,,,,,,,,,,,,
,,149,,,,,,,,,,,,,,,0.09632430643642736,,,,,,,,,,
,,149,,7,,,,,,,,,0.36183619499206543,0.35047322511672974,1.698767066001892,0.6328125,,0.3671875,1.698767066001892,0.3691214323043823,,,,,,,
2813972.0,1.6626489162445068,167,0.4001086354255676,7,555422720.0,131072.0,1.6626489162445068,0.4368595778942108,0.41412049531936646,11164352.0,0.58837890625,0.41162109375,,,,,,,,,,,,,,,
2813972.0,1.5708341598510742,188,0.423797607421875,8,555422720.0,131072.0,1.5708341598510742,0.44739896059036255,0.4351039230823517,11164352.0,0.564453125,0.435546875,,,,,,,,,,,,,,,
,,199,,,,,,,,,,,,,,,0.1431636760862795,,,,,,,,,,
,,199,,9,,,,,,,,,0.45627379417419434,0.4357536733150482,1.500245451927185,0.55078125,,0.44921875,1.500245451927185,0.45545732975006104,,,,,,,
2813972.0,1.4637011289596558,209,0.4645880460739136,9,555422720.0,131072.0,1.4637011289596558,0.48792028427124023,0.4746030867099762,11164352.0,0.526611328125,0.473388671875,,,,,,,,,,,,,,,
2813972.0,1.5503063201904297,230,0.44006502628326416,10,555422720.0,131072.0,1.5503063201904297,0.4798739552497864,0.45420992374420166,11164352.0,0.54736328125,0.45263671875,,,,,,,,,,,,,,,
,,249,,,,,,,,,,,,,,,0.18040488624529674,,,,,,,,,,
,,249,,11,,,,,,,,,0.4953416585922241,0.4931354522705078,1.3787801265716553,0.5,,0.5,1.3787801265716553,0.5003440380096436,,,,,,,
2813972.0,1.440427303314209,251,0.5118324756622314,11,555422720.0,131072.0,1.440427303314209,0.5287177562713623,0.5208784341812134,11164352.0,0.47998046875,0.52001953125,,,,,,,,,,,,,,,
2813972.0,1.267350435256958,272,0.5338411331176758,12,555422720.0,131072.0,1.267350435256958,0.5541477799415588,0.5429090261459351,11164352.0,0.455322265625,0.544677734375,,,,,,,,,,,,,,,
2813972.0,1.496948003768921,293,0.496392160654068,13,555422720.0,131072.0,1.496948003768921,0.5671322345733643,0.506079912185669,11164352.0,0.496337890625,0.503662109375,,,,,,,,,,,,,,,
,,299,,,,,,,,,,,,,,,0.19892093172759012,,,,,,,,,,
,,299,,14,,,,,,,,,0.5634009838104248,0.5378268957138062,1.271056056022644,0.45361328125,,0.54638671875,1.271056056022644,0.5426119565963745,,,,,,,
2813972.0,1.2478915452957153,314,0.5464187860488892,14,555422720.0,131072.0,1.2478915452957153,0.5855780839920044,0.5595493912696838,11164352.0,0.438720703125,0.561279296875,,,,,,,,,,,,,,,
2813972.0,1.7556543350219727,335,0.4324714243412018,15,555422720.0,131072.0,1.7556543350219727,0.5281999111175537,0.4607130289077759,11164352.0,0.534912109375,0.465087890625,,,,,,,,,,,,,,,
,,349,,,,,,,,,,,,,,,0.19888308709018238,,,,,,,,,,
,,349,,16,,,,,,,,,0.5874474048614502,0.5760582685470581,1.1497883796691895,0.41796875,,0.58203125,1.1497883796691895,0.5857642889022827,,,,,,,
2813972.0,1.0643751621246338,356,0.6116312146186829,16,555422720.0,131072.0,1.0643751621246338,0.6245293617248535,0.6201804876327515,11164352.0,0.379150390625,0.620849609375,,,,,,,,,,,,,,,
2813972.0,1.0559451580047607,377,0.6283575296401978,17,555422720.0,131072.0,1.0559451580047607,0.6579226851463318,0.6416899561882019,11164352.0,0.357421875,0.642578125,,,,,,,,,,,,,,,
2813972.0,1.038087010383606,398,0.6375940442085266,18,555422720.0,131072.0,1.038087010383606,0.6660724878311157,0.6422058343887329,11164352.0,0.35546875,0.64453125,,,,,,,,,,,,,,,
,,399,,,,,,,,,,,,,,,0.19347247112090307,,,,,,,,,,
,,399,,19,,,,,,,,,0.6518725156784058,0.6473100185394287,0.9717046618461609,0.3486328125,,0.6513671875,0.9717046618461609,0.6494247913360596,,,,,,,
2813972.0,1.0473310947418213,419,0.6409384608268738,19,555422720.0,131072.0,1.0473310947418213,0.6829892992973328,0.6403985023498535,11164352.0,0.359130859375,0.640869140625,,,,,,,,,,,,,,,
2813972.0,1.0360654592514038,440,0.6489152908325195,20,555422720.0,131072.0,1.0360654592514038,0.6919975876808167,0.6525688171386719,11164352.0,0.345458984375,0.654541015625,,,,,,,,,,,,,,,
,,449,,,,,,,,,,,,,,,0.1838088752539421,,,,,,,,,,
,,449,,21,,,,,,,,,0.669741153717041,0.6641280651092529,0.9346086978912354,0.33642578125,,0.66357421875,0.9346086978912354,0.6668717861175537,,,,,,,
2813972.0,0.9933323860168457,461,0.6673742532730103,21,555422720.0,131072.0,0.9933323860168457,0.703779399394989,0.6704967021942139,11164352.0,0.329345703125,0.670654296875,,,,,,,,,,,,,,,
2813972.0,0.838141679763794,482,0.7149834632873535,22,555422720.0,131072.0,0.838141679763794,0.7256029844284058,0.7136669158935547,11164352.0,0.285400390625,0.714599609375,,,,,,,,,,,,,,,
,,499,,,,,,,,,,,,,,,0.17033199316965397,,,,,,,,,,
,,499,,23,,,,,,,,,0.6950715780258179,0.6934791803359985,0.8304122686386108,0.30419921875,,0.69580078125,0.8304122686386108,0.693659782409668,,,,,,,
2813972.0,1.212214708328247,503,0.6069368124008179,23,555422720.0,131072.0,1.212214708328247,0.7275172472000122,0.6212995052337646,11164352.0,0.376953125,0.623046875,,,,,,,,,,,,,,,
