epoch,est_act,lr-SGD,step,test_accuracy,test_classifier_loss,test_error,test_f1,test_loss,test_precision,test_recall,total_act,total_macs,total_weights,train_accuracy,train_classifier_loss,train_error,train_f1,train_loss,train_precision,train_recall,val_accuracy,val_classifier_loss,val_error,val_f1,val_loss,val_precision,val_recall
,,0.026148826830890537,749,,,,,,,,,,,,,,,,,,,,,,,,
2,,,749,,,,,,,,,,,0.7109375,0.875966489315033,0.2890625,0.6889364123344421,0.875966489315033,0.7258054614067078,0.6889768838882446,,,,,,,
,,0.02806382841904237,799,,,,,,,,,,,,,,,,,,,,,,,,
2,,,799,,,,,,,,,,,0.71875,0.7966511249542236,0.28125,0.7121303081512451,0.7966511249542236,0.7200725078582764,0.7283824682235718,,,,,,,
,,0.030092741912717824,849,,,,,,,,,,,,,,,,,,,,,,,,
2,,,849,,,,,,,,,,,0.640625,0.9909461736679077,0.359375,0.637243926525116,0.9909461736679077,0.6533827781677246,0.6596007347106934,,,,,,,
,,0.03223376080638091,899,,,,,,,,,,,,,,,,,,,,,,,,
2,,,899,,,,,,,,,,,0.6875,0.8304595947265625,0.3125,0.6690076589584351,0.8304595947265625,0.6854050159454346,0.6672144532203674,,,,,,,
,,0.03448497877800455,949,,,,,,,,,,,,,,,,,,,,,,,,
2,,,949,,,,,,,,,,,0.71875,0.8031149506568909,0.28125,0.7132635116577148,0.8031149506568909,0.715654730796814,0.7211878299713135,,,,,,,
,,0.03684439138642315,999,,,,,,,,,,,,,,,,,,,,,,,,
2,,,999,,,,,,,,,,,0.65625,0.9219927191734314,0.34375,0.6628223061561584,0.9219927191734314,0.6737790107727051,0.6736907958984375,,,,,,,
,,0.03930989785604816,1049,,,,,,,,,,,,,,,,,,,,,,,,
2,,,1049,,,,,,,,,,,0.7421875,0.8359177112579346,0.2578125,0.7270515561103821,0.8359177112579346,0.7574681043624878,0.743322491645813,,,,,,,
2,36864.0,,1052,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6881009340286255,0.903095543384552,0.3118990659713745,0.6798315048217773,0.903095543384552,0.7053432464599609,0.6847306489944458
,,0.04187930294735853,1099,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1099,,,,,,,,,,,0.7265625,0.765720784664154,0.2734375,0.7038776874542236,0.765720784664154,0.7005012035369873,0.7271103858947754,,,,,,,
,,0.04455031891149941,1149,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1149,,,,,,,,,,,0.671875,0.8987479209899902,0.328125,0.6740121245384216,0.8987479209899902,0.719397783279419,0.691944420337677,,,,,,,
,,0.04732056752725017,1199,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1199,,,,,,,,,,,0.6953125,0.9476602673530579,0.3046875,0.6896849870681763,0.9476602673530579,0.7071282863616943,0.7095181345939636,,,,,,,
,,0.0501875822185463,1249,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1249,,,,,,,,,,,0.71875,0.8864607214927673,0.28125,0.7205066084861755,0.8864607214927673,0.7276867032051086,0.7229597568511963,,,,,,,
,,0.05314881025067164,1299,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1299,,,,,,,,,,,0.671875,0.886345624923706,0.328125,0.6522542238235474,0.886345624923706,0.6856800317764282,0.6673367023468018,,,,,,,
,,0.05620161500316412,1349,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1349,,,,,,,,,,,0.6875,0.8458598852157593,0.3125,0.6749473810195923,0.8458598852157593,0.6920113563537598,0.6781857013702393,,,,,,,
,,0.0593432783174119,1399,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1399,,,,,,,,,,,0.6796875,0.8348758816719055,0.3203125,0.6646822690963745,0.8348758816719055,0.6752966642379761,0.6672511100769043,,,,,,,
3,36864.0,,1403,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6872996687889099,0.8943153619766235,0.3127003312110901,0.6829620003700256,0.8943153619766235,0.708730936050415,0.686576247215271
,,0.06257100291684956,1449,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1449,,,,,,,,,,,0.65625,0.8960618376731873,0.34375,0.6447570323944092,0.8960618376731873,0.6581945419311523,0.6494444608688354,,,,,,,
,,0.06588191489759912,1499,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1499,,,,,,,,,,,0.734375,0.7714194059371948,0.265625,0.7277246713638306,0.7714194059371948,0.7909101247787476,0.7303563952445984,,,,,,,
,,0.06927306628733912,1549,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1549,,,,,,,,,,,0.78125,0.6361134648323059,0.21875,0.7717854976654053,0.6361134648323059,0.7646368145942688,0.7879472374916077,,,,,,,
,,0.07274143767012206,1599,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1599,,,,,,,,,,,0.6640625,0.9404144287109375,0.3359375,0.6629486680030823,0.9404144287109375,0.687273383140564,0.6728525161743164,,,,,,,
,,0.07628394087480458,1649,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1649,,,,,,,,,,,0.6953125,0.9904510974884033,0.3046875,0.6938584446907043,0.9904510974884033,0.7302096486091614,0.722591757774353,,,,,,,
,,0.07989742172469538,1699,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1699,,,,,,,,,,,0.7421875,0.7721205949783325,0.2578125,0.7384964227676392,0.7721205949783325,0.7493060827255249,0.7587406635284424,,,,,,,
,,0.0835786628459736,1749,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1749,,,,,,,,,,,0.6953125,0.8535402417182922,0.3046875,0.6927882432937622,0.8535402417182922,0.7415062785148621,0.7120324969291687,,,,,,,
4,36864.0,,1754,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6608573794364929,0.9960747957229614,0.3391426205635071,0.6500316858291626,0.9960747957229614,0.7157082557678223,0.6577897071838379
,,0.08732438653237656,1799,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1799,,,,,,,,,,,0.671875,0.7787579298019409,0.328125,0.6594293117523193,0.7787579298019409,0.6743298768997192,0.6721041202545166,,,,,,,
,,0.09113125766360641,1849,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1849,,,,,,,,,,,0.7578125,0.705702543258667,0.2421875,0.7425845861434937,0.705702543258667,0.7620834112167358,0.7551515102386475,,,,,,,
,,0.09499588667485664,1899,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1899,,,,,,,,,,,0.6953125,0.7716502547264099,0.3046875,0.6939021348953247,0.7716502547264099,0.7064746618270874,0.6970030069351196,,,,,,,
,,0.09891483257481615,1949,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1949,,,,,,,,,,,0.71875,0.7095814347267151,0.28125,0.6967541575431824,0.7095814347267151,0.6981216073036194,0.7029778957366943,,,,,,,
,,0.10288460600946095,1999,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1999,,,,,,,,,,,0.7421875,0.8320373296737671,0.2578125,0.7512136697769165,0.8320373296737671,0.7651604413986206,0.7530936598777771,,,,,,,
,,0.10690167236890821,2049,,,,,,,,,,,,,,,,,,,,,,,,
5,,,2049,,,,,,,,,,,0.6953125,0.8163502812385559,0.3046875,0.6900562644004822,0.8163502812385559,0.7112976312637329,0.6917909383773804,,,,,,,
,,0.11096245493456489,2099,,,,,,,,,,,,,,,,,,,,,,,,
5,,,2099,,,,,,,,,,,0.6640625,0.9088701605796814,0.3359375,0.6586195230484009,0.9088701605796814,0.7301884889602661,0.6731548309326172,,,,,,,
5,36864.0,,2105,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6570512652397156,1.0195714235305786,0.3429487347602844,0.6378672122955322,1.0195714235305786,0.7071861028671265,0.6524795889854431
,,0.11506333806376914,2149,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2149,,,,,,,,,,,0.7578125,0.712550699710846,0.2421875,0.749580979347229,0.712550699710846,0.770317018032074,0.7539585828781128,,,,,,,
,,0.11920067040908877,2199,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2199,,,,,,,,,,,0.6875,0.8194506168365479,0.3125,0.6798137426376343,0.8194506168365479,0.6873326301574707,0.6947384476661682,,,,,,,
,,0.1233707681694109,2249,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2249,,,,,,,,,,,0.734375,0.8971612453460693,0.265625,0.7232758402824402,0.8971612453460693,0.7283982634544373,0.7352033257484436,,,,,,,
,,0.12756991836992776,2299,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2299,,,,,,,,,,,0.71875,0.9082812070846558,0.28125,0.6774251461029053,0.9082812070846558,0.6989419460296631,0.6928147077560425,,,,,,,
,,0.1317943821680977,2349,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2349,,,,,,,,,,,0.6484375,0.8463512063026428,0.3515625,0.6360081434249878,0.8463512063026428,0.6580753326416016,0.6356275081634521,,,,,,,
,,0.13604039818263872,2399,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2399,,,,,,,,,,,0.6484375,1.1107714176177979,0.3515625,0.6323513388633728,1.1107714176177979,0.6672602295875549,0.6431372761726379,,,,,,,
,,0.14030418584259022,2449,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2449,,,,,,,,,,,0.640625,0.9648011326789856,0.359375,0.6223080158233643,0.9648011326789856,0.6279545426368713,0.6518360376358032,,,,,,,
6,36864.0,,2456,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.698317289352417,0.8585560321807861,0.301682710647583,0.6920590400695801,0.8585560321807861,0.7164698839187622,0.6970729827880859
,,0.1445819487534604,2499,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2499,,,,,,,,,,,0.7734375,0.6757234334945679,0.2265625,0.7649675607681274,0.6757234334945679,0.780206561088562,0.7745192646980286,,,,,,,
,,0.14886987807746282,2549,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2549,,,,,,,,,,,0.71875,0.6701005101203918,0.28125,0.7041746377944946,0.6701005101203918,0.7308558225631714,0.7082878351211548,,,,,,,
,,0.15316415592483262,2599,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2599,,,,,,,,,,,0.671875,0.7976619601249695,0.328125,0.6641911268234253,0.7976619601249695,0.6816035509109497,0.684485912322998,,,,,,,
,,0.15746095875320182,2649,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2649,,,,,,,,,,,0.65625,1.0200144052505493,0.34375,0.628919780254364,1.0200144052505493,0.6549928188323975,0.6584243774414062,,,,,,,
,,0.16175646077200778,2699,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2699,,,,,,,,,,,0.6953125,0.8211791515350342,0.3046875,0.6799765825271606,0.8211791515350342,0.7621904015541077,0.7097023725509644,,,,,,,
,,0.16604683734890388,2749,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2749,,,,,,,,,,,0.7109375,0.7909121513366699,0.2890625,0.7010416984558105,0.7909121513366699,0.7077402472496033,0.709672212600708,,,,,,,
,,0.17032826841513826,2799,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2799,,,,,,,,,,,0.7109375,0.8534301519393921,0.2890625,0.6740026473999023,0.8534301519393921,0.7150810956954956,0.6860620975494385,,,,,,,
7,36864.0,,2807,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.7057291865348816,0.8187729120254517,0.2942708134651184,0.6919784545898438,0.8187729120254517,0.727921187877655,0.7046329975128174
,,0.17459694186686958,2849,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2849,,,,,,,,,,,0.703125,0.8256816267967224,0.296875,0.7104690074920654,0.8256816267967224,0.7141522169113159,0.7361844778060913,,,,,,,
,,0.1788490569593911,2899,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2899,,,,,,,,,,,0.640625,0.9156591892242432,0.359375,0.6309024691581726,0.9156591892242432,0.6407966017723083,0.6378211975097656,,,,,,,
,,0.18308082769124048,2949,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2949,,,,,,,,,,,0.6796875,0.8404983878135681,0.3203125,0.6925675272941589,0.8404983878135681,0.7383080720901489,0.7269839644432068,,,,,,,
,,0.18728848617518254,2999,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2999,,,,,,,,,,,0.671875,0.8812389373779297,0.328125,0.6786090135574341,0.8812389373779297,0.7061812877655029,0.7060300707817078,,,,,,,
,,0.19146828599306392,3049,,,,,,,,,,,,,,,,,,,,,,,,
8,,,3049,,,,,,,,,,,0.71875,0.881696879863739,0.28125,0.7134137153625488,0.881696879863739,0.7411255836486816,0.7230927348136902,,,,,,,
,,0.19561650553155124,3099,,,,,,,,,,,,,,,,,,,,,,,,
8,,,3099,,,,,,,,,,,0.6953125,0.8245609402656555,0.3046875,0.6826072335243225,0.8245609402656555,0.6906591057777405,0.6871590614318848,,,,,,,
,,0.1997294512957845,3149,,,,,,,,,,,,,,,,,,,,,,,,
8,,,3149,,,,,,,,,,,0.7578125,0.6664063334465027,0.2421875,0.760465681552887,0.6664063334465027,0.7681263089179993,0.7835180759429932,,,,,,,
8,36864.0,,3158,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6854968070983887,0.9076259136199951,0.31450319290161133,0.6738115549087524,0.9076259136199951,0.6986996531486511,0.6827295422554016
,,0.20380346119799336,3199,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3199,,,,,,,,,,,0.6796875,0.7860721945762634,0.3203125,0.6600772142410278,0.7860721945762634,0.68802809715271,0.691749095916748,,,,,,,
,,0.20783490781814995,3249,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3249,,,,,,,,,,,0.71875,0.8050827383995056,0.28125,0.7145088315010071,0.8050827383995056,0.724573016166687,0.7217870950698853,,,,,,,
,,0.2118202016337538,3299,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3299,,,,,,,,,,,0.7578125,0.789264976978302,0.2421875,0.7559676170349121,0.789264976978302,0.7533284425735474,0.7771916389465332,,,,,,,
,,0.21575579421587357,3349,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3349,,,,,,,,,,,0.65625,1.0433629751205444,0.34375,0.622132420539856,1.0433629751205444,0.6380003094673157,0.6629428267478943,,,,,,,
,,0.21963818138859975,3399,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3399,,,,,,,,,,,0.7421875,0.8051055669784546,0.2578125,0.743373453617096,0.8051055669784546,0.7639060020446777,0.7597163915634155,,,,,,,
,,0.2234639063490958,3449,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3449,,,,,,,,,,,0.65625,1.056516170501709,0.34375,0.6489996910095215,1.056516170501709,0.6693178415298462,0.6746504902839661,,,,,,,
,,0.22722956274546868,3499,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3499,,,,,,,,,,,0.734375,0.7296126484870911,0.265625,0.7472969889640808,0.7296126484870911,0.760741651058197,0.7462035417556763,,,,,,,
9,36864.0,,3509,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6648637652397156,0.9619903564453125,0.3351362347602844,0.6605008840560913,0.9619903564453125,0.6866007447242737,0.6653465628623962
,,0.23093179770971894,3549,,,,,,,,,,,,,,,,,,,,,,,,
10,,,3549,,,,,,,,,,,0.7734375,0.7214434146881104,0.2265625,0.7709745764732361,0.7214434146881104,0.8047856092453003,0.7750879526138306,,,,,,,
,,0.23456731484307008,3599,,,,,,,,,,,,,,,,,,,,,,,,
10,,,3599,,,,,,,,,,,0.734375,0.7612754106521606,0.265625,0.6838020086288452,0.7612754106521606,0.6950718760490417,0.7009670734405518,,,,,,,
,,0.2381328771510185,3649,,,,,,,,,,,,,,,,,,,,,,,,
10,,,3649,,,,,,,,,,,0.6640625,0.9280366897583008,0.3359375,0.6541416049003601,0.9280366897583008,0.6601370573043823,0.6693528294563293,,,,,,,
,,0.24162530992549092,3699,,,,,,,,,,,,,,,,,,,,,,,,
10,,,3699,,,,,,,,,,,0.6640625,0.9189949035644531,0.3359375,0.6522125005722046,0.9189949035644531,0.6622573137283325,0.6679567098617554,,,,,,,
,,0.2450415035715439,3749,,,,,,,,,,,,,,,,,,,,,,,,
10,,,3749,,,,,,,,,,,0.59375,1.0711637735366821,0.40625,0.5785022377967834,1.0711637735366821,0.6222637891769409,0.5831882953643799,,,,,,,
,,0.24837841637608682,3799,,,,,,,,,,,,,,,,,,,,,,,,
10,,,3799,,,,,,,,,,,0.6640625,0.9160950183868408,0.3359375,0.6595060229301453,0.9160950183868408,0.6643974184989929,0.6750071048736572,,,,,,,
,,0.2516330772161648,3849,,,,,,,,,,,,,,,,,,,,,,,,
10,,,3849,,,,,,,,,,,0.671875,0.8214735388755798,0.328125,0.6597315073013306,0.8214735388755798,0.6670894026756287,0.6684283018112183,,,,,,,
10,36864.0,,3860,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6656650900840759,0.9714005589485168,0.3343349099159241,0.6622377634048462,0.9714005589485168,0.6939789652824402,0.6625058650970459
,,0.25480258820438967,3899,,,,,,,,,,,,,,,,,,,,,,,,
11,,,3899,,,,,,,,,,,0.6875,0.8345993757247925,0.3125,0.6781290769577026,0.8345993757247925,0.6929531693458557,0.6996336579322815,,,,,,,
,,0.2578841272691628,3949,,,,,,,,,,,,,,,,,,,,,,,,
11,,,3949,,,,,,,,,,,0.6875,0.8976263999938965,0.3125,0.690518319606781,0.8976263999938965,0.7001432180404663,0.7001222372055054,,,,,,,
,,0.26087495066739375,3999,,,,,,,,,,,,,,,,,,,,,,,,
11,,,3999,,,,,,,,,,,0.7421875,0.8805617690086365,0.2578125,0.7336696982383728,0.8805617690086365,0.7446886301040649,0.7457190752029419,,,,,,,
,,0.26377239542747577,4049,,,,,,,,,,,,,,,,,,,,,,,,
11,,,4049,,,,,,,,,,,0.6796875,0.8859663605690002,0.3203125,0.6750338077545166,0.8859663605690002,0.6938494443893433,0.6819771528244019,,,,,,,
,,0.26657388172034485,4099,,,,,,,,,,,,,,,,,,,,,,,,
11,,,4099,,,,,,,,,,,0.75,0.7126350402832031,0.25,0.7300930023193359,0.7126350402832031,0.7460914254188538,0.7422860860824585,,,,,,,
,,0.2692769151565102,4149,,,,,,,,,,,,,,,,,,,,,,,,
11,,,4149,,,,,,,,,,,0.78125,0.6914861798286438,0.21875,0.7803159356117249,0.6914861798286438,0.7890786528587341,0.7884030342102051,,,,,,,
,,0.27187908900700986,4199,,,,,,,,,,,,,,,,,,,,,,,,
11,,,4199,,,,,,,,,,,0.640625,0.9992669820785522,0.359375,0.6467230319976807,0.9992669820785522,0.6817589402198792,0.6426861882209778,,,,,,,
11,36864.0,,4211,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6430288553237915,1.009545922279358,0.3569711446762085,0.6320471167564392,1.009545922279358,0.6782207489013672,0.6453593969345093
,,0.27437808634631633,4249,,,,,,,,,,,,,,,,,,,,,,,,
12,,,4249,,,,,,,,,,,0.71875,0.7570546865463257,0.28125,0.7066622972488403,0.7570546865463257,0.7401388883590698,0.7263522744178772,,,,,,,
,,0.2767716821152827,4299,,,,,,,,,,,,,,,,,,,,,,,,
12,,,4299,,,,,,,,,,,0.6796875,0.9040175080299377,0.3203125,0.6549433469772339,0.9040175080299377,0.6642988920211792,0.673518717288971,,,,,,,
,,0.279057745102292,4349,,,,,,,,,,,,,,,,,,,,,,,,
12,,,4349,,,,,,,,,,,0.6796875,0.8493791818618774,0.3203125,0.6758260130882263,0.8493791818618774,0.7151546478271484,0.7005283832550049,,,,,,,
,,0.2812342398408472,4399,,,,,,,,,,,,,,,,,,,,,,,,
12,,,4399,,,,,,,,,,,0.75,0.7265559434890747,0.25,0.736257791519165,0.7265559434890747,0.7506716251373291,0.7358769178390503,,,,,,,
,,0.28329922842191174,4449,,,,,,,,,,,,,,,,,,,,,,,,
12,,,4449,,,,,,,,,,,0.65625,1.0001565217971802,0.34375,0.6469016671180725,1.0001565217971802,0.6520240902900696,0.6637834310531616,,,,,,,
,,0.285250872219386,4499,,,,,,,,,,,,,,,,,,,,,,,,
12,,,4499,,,,,,,,,,,0.6796875,0.9333850145339966,0.3203125,0.6831576824188232,0.9333850145339966,0.6779060363769531,0.7041658163070679,,,,,,,
,,0.28708743352718463,4549,,,,,,,,,,,,,,,,,,,,,,,,
12,,,4549,,,,,,,,,,,0.6640625,0.8873509168624878,0.3359375,0.6684694290161133,0.8873509168624878,0.679351270198822,0.7012301683425903,,,,,,,
12,36864.0,,4562,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.65625,0.9855735898017883,0.34375,0.6576519012451172,0.9855735898017883,0.6892687082290649,0.6580972075462341
,,0.28880727710645704,4599,,,,,,,,,,,,,,,,,,,,,,,,
13,,,4599,,,,,,,,,,,0.75,0.8820460438728333,0.25,0.7450121641159058,0.8820460438728333,0.7580170035362244,0.7533372044563293,,,,,,,
,,0.29040887164157214,4649,,,,,,,,,,,,,,,,,,,,,,,,
13,,,4649,,,,,,,,,,,0.6484375,0.8653225898742676,0.3515625,0.6482700109481812,0.8653225898742676,0.6610956192016602,0.6668248176574707,,,,,,,
,,0.2918907911035725,4699,,,,,,,,,,,,,,,,,,,,,,,,
13,,,4699,,,,,,,,,,,0.71875,0.8471254706382751,0.28125,0.704397439956665,0.8471254706382751,0.7304545640945435,0.7146825790405273,,,,,,,
,,0.29325171601988326,4749,,,,,,,,,,,,,,,,,,,,,,,,
13,,,4749,,,,,,,,,,,0.703125,0.8838265538215637,0.296875,0.6906532645225525,0.8838265538215637,0.7278883457183838,0.7000857591629028,,,,,,,
,,0.2944904346491447,4799,,,,,,,,,,,,,,,,,,,,,,,,
13,,,4799,,,,,,,,,,,0.6796875,0.9325015544891357,0.3203125,0.6773778200149536,0.9325015544891357,0.6971930861473083,0.6844423413276672,,,,,,,
,,0.29560584406012397,4849,,,,,,,,,,,,,,,,,,,,,,,,
13,,,4849,,,,,,,,,,,0.7265625,0.8353127837181091,0.2734375,0.7253341674804688,0.8353127837181091,0.7419990301132202,0.7337403893470764,,,,,,,
,,0.2965969511137433,4899,,,,,,,,,,,,,,,,,,,,,,,,
13,,,4899,,,,,,,,,,,0.640625,1.0905978679656982,0.359375,0.6407089829444885,1.0905978679656982,0.662412166595459,0.6570281982421875,,,,,,,
13,36864.0,,4913,,,,,,,,515956.0,5458368.0,1014120.0,,,,,,,,0.6762820482254028,0.9341525435447693,0.32371795177459717,0.6725648641586304,0.9341525435447693,0.691541314125061,0.6730602979660034
,,0.2974628733473523,4949,,,,,,,,,,,,,,,,,,,,,,,,
14,,,4949,,,,,,,,,,,0.6875,0.8950965404510498,0.3125,0.6668331623077393,0.8950965404510498,0.6773281097412109,0.6855450868606567,,,,,,,
,,0.29820283976045564,4999,,,,,,,,,,,,,,,,,,,,,,,,
14,,,4999,,,,,,,,,,,0.71875,0.7833598852157593,0.28125,0.7121433615684509,0.7833598852157593,0.7224238514900208,0.7293201088905334,,,,,,,
,,0.2988161915011969,5049,,,,,,,,,,,,,,,,,,,,,,,,
14,,,5049,,,,,,,,,,,0.71875,0.9265435934066772,0.28125,0.7042691111564636,0.9265435934066772,0.7347931265830994,0.7071267366409302,,,,,,,
,,0.29930238245298785,5099,,,,,,,,,,,,,,,,,,,,,,,,
14,,,5099,,,,,,,,,,,0.65625,1.0197393894195557,0.34375,0.6562575101852417,1.0197393894195557,0.6690404415130615,0.6703356504440308,,,,,,,
,,0.2996609797207599,5149,,,,,,,,,,,,,,,,,,,,,,,,
14,,,5149,,,,,,,,,,,0.703125,0.8301106691360474,0.296875,0.7067919969558716,0.8301106691360474,0.7105914354324341,0.724045991897583,,,,,,,
,,0.29989166401640566,5199,,,,,,,,,,,,,,,,,,,,,,,,
14,,,5199,,,,,,,,,,,0.671875,0.9272342920303345,0.328125,0.6376544833183289,0.9272342920303345,0.6606284379959106,0.64765465259552,,,,,,,
,,0.299994229943067,5249,,,,,,,,,,,,,,,,,,,,,,,,
