total_act,val_loss,step,val_f1,epoch,total_macs,est_act,val_classifier_loss,val_precision,val_recall,total_weights,val_error,val_accuracy,train_precision,train_f1,train_classifier_loss,train_error,lr-SGD,train_accuracy,train_loss,train_recall,test_recall,test_accuracy,test_precision,test_f1,test_classifier_loss,test_loss,test_error
2813972.0,2.0766818523406982,20,0.16950368881225586,0,555422720.0,131072.0,2.0766818523406982,0.3258935809135437,0.23187273740768433,11164352.0,0.76611328125,0.23388671875,,,,,,,,,,,,,,,
2813972.0,1.9388620853424072,41,0.26067787408828735,1,555422720.0,131072.0,1.9388620853424072,0.3009055256843567,0.2808297574520111,11164352.0,0.719482421875,0.280517578125,,,,,,,,,,,,,,,
,,49,,,,,,,,,,,,,,,0.048268192567596124,,,,,,,,,,
,,49,,2,,,,,,,,,0.2820659279823303,0.2581252455711365,1.9156934022903442,0.724609375,,0.275390625,1.9156934022903442,0.2752251625061035,,,,,,,
2813972.0,1.835280418395996,62,0.3045356273651123,2,555422720.0,131072.0,1.835280418395996,0.3346232771873474,0.31714966893196106,11164352.0,0.68115234375,0.31884765625,,,,,,,,,,,,,,,
2813972.0,1.761368751525879,83,0.32061702013015747,3,555422720.0,131072.0,1.761368751525879,0.4007560610771179,0.3424268364906311,11164352.0,0.6572265625,0.3427734375,,,,,,,,,,,,,,,
,,99,,,,,,,,,,,,,,,0.12841520303492154,,,,,,,,,,
,,99,,4,,,,,,,,,0.38414081931114197,0.36281871795654297,1.7107034921646118,0.63134765625,,0.36865234375,1.7107034921646118,0.3690129220485687,,,,,,,
2813972.0,1.7591559886932373,104,0.35119760036468506,4,555422720.0,131072.0,1.7591559886932373,0.388319730758667,0.377680242061615,11164352.0,0.622314453125,0.377685546875,,,,,,,,,,,,,,,
2813972.0,2.0576915740966797,125,0.3187626600265503,5,555422720.0,131072.0,2.0576915740966797,0.38891518115997314,0.34009695053100586,11164352.0,0.65869140625,0.34130859375,,,,,,,,,,,,,,,
2813972.0,1.780285358428955,146,0.36701035499572754,6,555422720.0,131072.0,1.780285358428955,0.45979398488998413,0.4022175967693329,11164352.0,0.600341796875,0.399658203125,,,,,,,,,,,,,,,
,,149,,,,,,,,,,,,,,,0.24081076609106838,,,,,,,,,,
,,149,,7,,,,,,,,,0.4330400228500366,0.4182455539703369,1.5310877561569214,0.5654296875,,0.4345703125,1.5310877561569214,0.43549421429634094,,,,,,,
2813972.0,1.4198405742645264,167,0.47683608531951904,7,555422720.0,131072.0,1.4198405742645264,0.5001716017723083,0.49101337790489197,11164352.0,0.51025390625,0.48974609375,,,,,,,,,,,,,,,
2813972.0,1.5137584209442139,188,0.4678221642971039,8,555422720.0,131072.0,1.5137584209442139,0.5083054900169373,0.4754616320133209,11164352.0,0.524658203125,0.475341796875,,,,,,,,,,,,,,,
,,199,,,,,,,,,,,,,,,0.3579091902156988,,,,,,,,,,
,,199,,9,,,,,,,,,0.5187338590621948,0.4938361346721649,1.353640079498291,0.50244140625,,0.49755859375,1.353640079498291,0.5018796324729919,,,,,,,
2813972.0,1.4884752035140991,209,0.46050554513931274,9,555422720.0,131072.0,1.4884752035140991,0.5544514060020447,0.4846382141113281,11164352.0,0.513427734375,0.486572265625,,,,,,,,,,,,,,,
2813972.0,1.8982417583465576,230,0.40852856636047363,10,555422720.0,131072.0,1.8982417583465576,0.5075021982192993,0.4239049553871155,11164352.0,0.576416015625,0.423583984375,,,,,,,,,,,,,,,
,,249,,,,,,,,,,,,,,,0.45101221561324184,,,,,,,,,,
,,249,,11,,,,,,,,,0.5884738564491272,0.5671752691268921,1.1917712688446045,0.42919921875,,0.57080078125,1.1917712688446045,0.571750283241272,,,,,,,
2813972.0,1.2955013513565063,251,0.5505141615867615,11,555422720.0,131072.0,1.2955013513565063,0.6107134222984314,0.5725075006484985,11164352.0,0.42822265625,0.57177734375,,,,,,,,,,,,,,,
2813972.0,1.5313783884048462,272,0.5154298543930054,12,555422720.0,131072.0,1.5313783884048462,0.6150228977203369,0.5287548303604126,11164352.0,0.468505859375,0.531494140625,,,,,,,,,,,,,,,
2813972.0,1.640334129333496,293,0.5311424732208252,13,555422720.0,131072.0,1.640334129333496,0.6254948377609253,0.5333636999130249,11164352.0,0.47021484375,0.52978515625,,,,,,,,,,,,,,,
,,299,,,,,,,,,,,,,,,0.4973023293189753,,,,,,,,,,
,,299,,14,,,,,,,,,0.6367645263671875,0.6327377557754517,1.014164686203003,0.36083984375,,0.63916015625,1.014164686203003,0.631889283657074,,,,,,,
2813972.0,1.3638019561767578,314,0.5588387846946716,14,555422720.0,131072.0,1.3638019561767578,0.6585843563079834,0.5656724572181702,11164352.0,0.43310546875,0.56689453125,,,,,,,,,,,,,,,
2813972.0,1.392211675643921,335,0.5917772054672241,15,555422720.0,131072.0,1.392211675643921,0.6880404949188232,0.5927391052246094,11164352.0,0.40625,0.59375,,,,,,,,,,,,,,,
