val_classifier_loss,val_loss,total_macs,total_act,val_recall,val_accuracy,val_error,total_weights,step,est_act,val_precision,epoch,val_f1,train_classifier_loss,train_f1,train_recall,train_accuracy,train_error,lr-SGD,train_precision,train_loss,test_accuracy,test_loss,test_error,test_recall,test_classifier_loss,test_f1,test_precision
1.6537247896194458,1.6537247896194458,555422720.0,2813972.0,0.4270499050617218,0.42529296875,0.57470703125,11164352.0,167,131072.0,0.4636635184288025,7,0.4206526577472687,,,,,,,,,,,,,,,
1.410980463027954,1.410980463027954,555422720.0,2813972.0,0.5002963542938232,0.499755859375,0.500244140625,11164352.0,188,131072.0,0.49373283982276917,8,0.490253210067749,,,,,,,,,,,,,,,
,,,,,,,,199,,,,,,,,,,0.21474551412941925,,,,,,,,,
,,,,,,,,199,,,9,,1.4504244327545166,0.44503462314605713,0.4693514108657837,0.4619140625,0.5380859375,,0.49723437428474426,1.4504244327545166,,,,,,,
1.4611315727233887,1.4611315727233887,555422720.0,2813972.0,0.4942992925643921,0.4931640625,0.5068359375,11164352.0,209,131072.0,0.5122482776641846,9,0.4905394911766052,,,,,,,,,,,,,,,
1.5315905809402466,1.5315905809402466,555422720.0,2813972.0,0.4725322127342224,0.472900390625,0.527099609375,11164352.0,230,131072.0,0.5217955708503723,10,0.4484137296676636,,,,,,,,,,,,,,,
,,,,,,,,249,,,,,,,,,,0.27060732936794507,,,,,,,,,
,,,,,,,,249,,,11,,1.3604187965393066,0.4918177127838135,0.5040462017059326,0.50244140625,0.49755859375,,0.5160647034645081,1.3604187965393066,,,,,,,
1.8533666133880615,1.8533666133880615,555422720.0,2813972.0,0.4251021444797516,0.424560546875,0.575439453125,11164352.0,251,131072.0,0.47184354066848755,11,0.3978082835674286,,,,,,,,,,,,,,,
1.48101007938385,1.48101007938385,555422720.0,2813972.0,0.53694748878479,0.53662109375,0.46337890625,11164352.0,272,131072.0,0.5696804523468018,12,0.5253801345825195,,,,,,,,,,,,,,,
1.4592772722244263,1.4592772722244263,555422720.0,2813972.0,0.5097154974937439,0.508056640625,0.491943359375,11164352.0,293,131072.0,0.5905765891075134,13,0.4936981797218323,,,,,,,,,,,,,,,
,,,,,,,,299,,,,,,,,,,0.29838139759138516,,,,,,,,,
,,,,,,,,299,,,14,,1.1654789447784424,0.5651317834854126,0.5658619403839111,0.5732421875,0.4267578125,,0.5801272988319397,1.1654789447784424,,,,,,,
1.298929214477539,1.298929214477539,555422720.0,2813972.0,0.5571366548538208,0.558837890625,0.441162109375,11164352.0,314,131072.0,0.6416820287704468,14,0.5427477359771729,,,,,,,,,,,,,,,
1.0094525814056396,1.0094525814056396,555422720.0,2813972.0,0.6440970301628113,0.64501953125,0.35498046875,11164352.0,335,131072.0,0.6676229238510132,15,0.6395485401153564,,,,,,,,,,,,,,,
,,,,,,,,349,,,,,,,,,,0.29832463063527354,,,,,,,,,
,,,,,,,,349,,,16,,0.9972236156463623,0.6382756233215332,0.6423667669296265,0.64111328125,0.35888671875,,0.6444559097290039,0.9972236156463623,,,,,,,
1.1181235313415527,1.1181235313415527,555422720.0,2813972.0,0.6014755368232727,0.604736328125,0.395263671875,11164352.0,356,131072.0,0.663860559463501,16,0.5874914526939392,,,,,,,,,,,,,,,
1.1523873805999756,1.1523873805999756,555422720.0,2813972.0,0.6373647451400757,0.637451171875,0.362548828125,11164352.0,377,131072.0,0.6795593500137329,17,0.6277073621749878,,,,,,,,,,,,,,,
1.3173848390579224,1.3173848390579224,555422720.0,2813972.0,0.5828980207443237,0.5830078125,0.4169921875,11164352.0,398,131072.0,0.6420060396194458,18,0.5838735699653625,,,,,,,,,,,,,,,
,,,,,,,,399,,,,,,,,,,0.29020870668135457,,,,,,,,,
,,,,,,,,399,,,19,,0.8845804333686829,0.679720401763916,0.6792266368865967,0.6806640625,0.3193359375,,0.6848277449607849,0.8845804333686829,,,,,,,
1.0186066627502441,1.0186066627502441,555422720.0,2813972.0,0.6507257223129272,0.652587890625,0.347412109375,11164352.0,419,131072.0,0.7169796228408813,19,0.6416734457015991,,,,,,,,,,,,,,,
0.9527110457420349,0.9527110457420349,555422720.0,2813972.0,0.675501823425293,0.679931640625,0.320068359375,11164352.0,440,131072.0,0.7268477082252502,20,0.6667388081550598,,,,,,,,,,,,,,,
,,,,,,,,449,,,,,,,,,,0.2757133128809131,,,,,,,,,
,,,,,,,,449,,,21,,0.7484123706817627,0.7389471530914307,0.7409809827804565,0.73974609375,0.26025390625,,0.7398515939712524,0.7484123706817627,,,,,,,
0.929012656211853,0.929012656211853,555422720.0,2813972.0,0.6903520822525024,0.68994140625,0.31005859375,11164352.0,461,131072.0,0.7458651661872864,21,0.6945701837539673,,,,,,,,,,,,,,,
0.7297648191452026,0.7297648191452026,555422720.0,2813972.0,0.7578986287117004,0.75830078125,0.24169921875,11164352.0,482,131072.0,0.7753721475601196,22,0.7512007355690002,,,,,,,,,,,,,,,
,,,,,,,,499,,,,,,,,,,0.2554979897544809,,,,,,,,,
,,,,,,,,499,,,23,,0.7015860080718994,0.7599900960922241,0.7584153413772583,0.7607421875,0.2392578125,,0.7629114389419556,0.7015860080718994,,,,,,,
0.9135215282440186,0.9135215282440186,555422720.0,2813972.0,0.7019829750061035,0.70556640625,0.29443359375,11164352.0,503,131072.0,0.7994101047515869,23,0.7096697688102722,,,,,,,,,,,,,,,
0.6343780755996704,0.6343780755996704,555422720.0,2813972.0,0.7877029776573181,0.789306640625,0.210693359375,11164352.0,524,131072.0,0.7959984540939331,24,0.7872528433799744,,,,,,,,,,,,,,,
0.745805561542511,0.745805561542511,555422720.0,2813972.0,0.7555077075958252,0.757080078125,0.242919921875,11164352.0,545,131072.0,0.7824174165725708,25,0.753868043422699,,,,,,,,,,,,,,,
,,,,,,,,549,,,,,,,,,,0.23048253464741314,,,,,,,,,
,,,,,,,,549,,,26,,0.5729085206985474,0.8098175525665283,0.811313807964325,0.8115234375,0.1884765625,,0.8105379343032837,0.5729085206985474,,,,,,,
0.7625874280929565,0.7625874280929565,555422720.0,2813972.0,0.750615119934082,0.752685546875,0.247314453125,11164352.0,566,131072.0,0.7860288619995117,26,0.7449237108230591,,,,,,,,,,,,,,,
0.6481026411056519,0.6481026411056519,555422720.0,2813972.0,0.7809633612632751,0.78125,0.21875,11164352.0,587,131072.0,0.8099831342697144,27,0.7821992635726929,,,,,,,,,,,,,,,
,,,,,,,,599,,,,,,,,,,0.2018051509441635,,,,,,,,,
,,,,,,,,599,,,28,,0.5386828184127808,0.8069473505020142,0.8072591423988342,0.8046875,0.1953125,,0.8079972863197327,0.5386828184127808,,,,,,,
0.6986253261566162,0.6986253261566162,555422720.0,2813972.0,0.7786353826522827,0.779052734375,0.220947265625,11164352.0,608,131072.0,0.8034203052520752,28,0.7784141898155212,,,,,,,,,,,,,,,
0.682523250579834,0.682523250579834,555422720.0,2813972.0,0.7784461975097656,0.781494140625,0.218505859375,11164352.0,629,131072.0,0.8195104598999023,29,0.7798209190368652,,,,,,,,,,,,,,,
,,,,,,,,649,,,,,,,,,,0.17077065980623457,,,,,,,,,
,,,,,,,,649,,,30,,0.5277006030082703,0.8074331879615784,0.8082271814346313,0.8095703125,0.1904296875,,0.807597815990448,0.5277006030082703,,,,,,,
0.7166276574134827,0.7166276574134827,555422720.0,2813972.0,0.7728973627090454,0.773681640625,0.226318359375,11164352.0,650,131072.0,0.8060402274131775,30,0.7742661237716675,,,,,,,,,,,,,,,
0.5937954187393188,0.5937954187393188,555422720.0,2813972.0,0.807645320892334,0.809814453125,0.190185546875,11164352.0,671,131072.0,0.8332537412643433,31,0.808815062046051,,,,,,,,,,,,,,,
0.7049262523651123,0.7049262523651123,555422720.0,2813972.0,0.7844996452331543,0.7861328125,0.2138671875,11164352.0,692,131072.0,0.8212502002716064,32,0.7851449251174927,,,,,,,,,,,,,,,
,,,,,,,,699,,,,,,,,,,0.13879113080009253,,,,,,,,,
,,,,,,,,699,,,33,,0.46653279662132263,0.8425889015197754,0.8431364297866821,0.841796875,0.158203125,,0.8447167873382568,0.46653279662132263,,,,,,,
0.5684033632278442,0.5684033632278442,555422720.0,2813972.0,0.8177493214607239,0.819580078125,0.180419921875,11164352.0,713,131072.0,0.8503249883651733,33,0.8217418789863586,,,,,,,,,,,,,,,
0.4623767137527466,0.4623767137527466,555422720.0,2813972.0,0.8530759215354919,0.852783203125,0.147216796875,11164352.0,734,131072.0,0.8594166040420532,34,0.853461742401123,,,,,,,,,,,,,,,
,,,,,,,,749,,,,,,,,,,0.10732163272189713,,,,,,,,,
,,,,,,,,749,,,35,,0.41635504364967346,0.8517746925354004,0.8523232936859131,0.85107421875,0.14892578125,,0.8526402711868286,0.41635504364967346,,,,,,,
0.4673781991004944,0.4673781991004944,555422720.0,2813972.0,0.845099687576294,0.8466796875,0.1533203125,11164352.0,755,131072.0,0.8582251071929932,35,0.8453230857849121,,,,,,,,,,,,,,,
0.5444863438606262,0.5444863438606262,555422720.0,2813972.0,0.8230322599411011,0.82568359375,0.17431640625,11164352.0,776,131072.0,0.8555636405944824,36,0.8238378763198853,,,,,,,,,,,,,,,
0.42335712909698486,0.42335712909698486,555422720.0,2813972.0,0.8600751161575317,0.861572265625,0.138427734375,11164352.0,797,131072.0,0.8675606846809387,37,0.8610982298851013,,,,,,,,,,,,,,,
,,,,,,,,799,,,,,,,,,,0.07779402795697611,,,,,,,,,
,,,,,,,,799,,,38,,0.3670756220817566,0.8707677721977234,0.8712795972824097,0.87353515625,0.12646484375,,0.871304452419281,0.3670756220817566,,,,,,,
0.4622895121574402,0.4622895121574402,555422720.0,2813972.0,0.8554006814956665,0.855712890625,0.144287109375,11164352.0,818,131072.0,0.8694892525672913,38,0.8570366501808167,,,,,,,,,,,,,,,
0.4311160147190094,0.4311160147190094,555422720.0,2813972.0,0.8630504012107849,0.864013671875,0.135986328125,11164352.0,839,131072.0,0.8733283877372742,39,0.8632844686508179,,,,,,,,,,,,,,,
,,,,,,,,849,,,,,,,,,,0.05155182273115654,,,,,,,,,
,,,,,,,,849,,,40,,0.347034215927124,0.8856784701347351,0.8858127593994141,0.88671875,0.11328125,,0.8861269950866699,0.347034215927124,,,,,,,
0.4640984535217285,0.4640984535217285,555422720.0,2813972.0,0.8510083556175232,0.852783203125,0.147216796875,11164352.0,860,131072.0,0.8658268451690674,40,0.851280152797699,,,,,,,,,,,,,,,
0.3688245117664337,0.3688245117664337,555422720.0,2813972.0,0.8808107376098633,0.882080078125,0.117919921875,11164352.0,881,131072.0,0.8840858340263367,41,0.8817597031593323,,,,,,,,,,,,,,,
,,,,,,,,899,,,,,,,,,,0.029789037567979647,,,,,,,,,
,,,,,,,,899,,,42,,0.293996661901474,0.898114025592804,0.898675799369812,0.89794921875,0.10205078125,,0.8988581895828247,0.293996661901474,,,,,,,
0.37795406579971313,0.37795406579971313,555422720.0,2813972.0,0.8839168548583984,0.884521484375,0.115478515625,11164352.0,902,131072.0,0.8858944177627563,42,0.8838644027709961,,,,,,,,,,,,,,,
0.34922683238983154,0.34922683238983154,555422720.0,2813972.0,0.8898525834083557,0.890380859375,0.109619140625,11164352.0,923,131072.0,0.8916254639625549,43,0.8899471163749695,,,,,,,,,,,,,,,
0.3459130525588989,0.3459130525588989,555422720.0,2813972.0,0.8898029327392578,0.890625,0.109375,11164352.0,944,131072.0,0.890665590763092,44,0.8893117308616638,,,,,,,,,,,,,,,
,,,,,,,,949,,,,,,,,,,0.013495879346426725,,,,,,,,,
,,,,,,,,949,,,45,,0.2796087861061096,0.9019838571548462,0.9025976061820984,0.90234375,0.09765625,,0.901670515537262,0.2796087861061096,,,,,,,
0.33418339490890503,0.33418339490890503,555422720.0,2813972.0,0.8899379968643188,0.89111328125,0.10888671875,11164352.0,965,131072.0,0.8923525810241699,45,0.8901439309120178,,,,,,,,,,,,,,,
0.32770276069641113,0.32770276069641113,555422720.0,2813972.0,0.8997800350189209,0.900146484375,0.099853515625,11164352.0,986,131072.0,0.9011082053184509,46,0.8999719619750977,,,,,,,,,,,,,,,
,,,,,,,,999,,,,,,,,,,0.003413686880916276,,,,,,,,,
,,,,,,,,999,,,47,,0.28323596715927124,0.9047135710716248,0.9048457741737366,0.90478515625,0.09521484375,,0.904874324798584,0.28323596715927124,,,,,,,
0.32143980264663696,0.32143980264663696,555422720.0,2813972.0,0.8975014686584473,0.8984375,0.1015625,11164352.0,1007,131072.0,0.9003555178642273,47,0.8980948328971863,,,,,,,,,,,,,,,
0.31622689962387085,0.31622689962387085,555422720.0,2813972.0,0.899578869342804,0.900390625,0.099609375,11164352.0,1028,131072.0,0.9002131223678589,48,0.8997170925140381,,,,,,,,,,,,,,,
,,,,,,,,1049,,,,,,,,,,1.2e-06,,,,,,,,,
,,,,,,,,1049,,,49,,0.24641159176826477,0.9083101749420166,0.9087687730789185,0.90966796875,0.09033203125,,0.9084894061088562,0.24641159176826477,,,,,,,
0.3169742822647095,0.3169742822647095,555422720.0,2813972.0,0.8998639583587646,0.900634765625,0.099365234375,11164352.0,1049,131072.0,0.9006566405296326,49,0.9000345468521118,,,,,,,,,,,,,,,
0.3169742822647095,0.3169742822647095,555422720.0,2813972.0,0.8998639583587646,0.900634765625,0.099365234375,11164352.0,1050,131072.0,0.9006566405296326,50,0.9000345468521118,,,,,,,,,,,,,,,
,,,,,,,,1050,,,50,,,,,,,,,,0.8990478515625,0.30846506357192993,0.1009521484375,0.8993807435035706,0.30846506357192993,0.8992733955383301,0.8992867469787598
