total_act,val_loss,step,val_f1,epoch,total_macs,est_act,val_classifier_loss,val_precision,val_recall,total_weights,val_error,val_accuracy,train_precision,train_f1,train_classifier_loss,train_error,lr-SGD,train_accuracy,train_loss,train_recall,test_recall,test_accuracy,test_precision,test_f1,test_classifier_loss,test_loss,test_error
515956.0,2.3047561645507812,20,0.01896132528781891,0,5458368.0,36864.0,2.3047561645507812,0.01047363318502903,0.10000000149011612,1014120.0,0.895263671875,0.104736328125,,,,,,,,,,,,,,,
515956.0,2.2799508571624756,41,0.060427870601415634,1,5458368.0,36864.0,2.2799508571624756,0.11376580595970154,0.11913727223873138,1014120.0,0.87841796875,0.12158203125,,,,,,,,,,,,,,,
,,49,,,,,,,,,,,,,,,0.028960915540557686,,,,,,,,,,
,,49,,2,,,,,,,,,0.16872496902942657,0.12228719890117645,2.210080862045288,0.8349609375,,0.1650390625,2.210080862045288,0.17261278629302979,,,,,,,
515956.0,2.0705721378326416,62,0.1353241354227066,2,5458368.0,36864.0,2.0705721378326416,0.21027305722236633,0.20077818632125854,1014120.0,0.80078125,0.19921875,,,,,,,,,,,,,,,
515956.0,1.9658054113388062,83,0.1991676688194275,3,5458368.0,36864.0,1.9658054113388062,0.24441653490066528,0.25262439250946045,1014120.0,0.74755859375,0.25244140625,,,,,,,,,,,,,,,
,,99,,,,,,,,,,,,,,,0.07704912182095291,,,,,,,,,,
,,99,,4,,,,,,,,,0.24303176999092102,0.21967853605747223,1.9475528001785278,0.74609375,,0.25390625,1.9475528001785278,0.25696519017219543,,,,,,,
515956.0,1.8309043645858765,104,0.26129117608070374,4,5458368.0,36864.0,1.8309043645858765,0.29501551389694214,0.2937510013580322,1014120.0,0.7060546875,0.2939453125,,,,,,,,,,,,,,,
515956.0,1.754396677017212,125,0.29843419790267944,5,5458368.0,36864.0,1.754396677017212,0.3140483498573303,0.31704217195510864,1014120.0,0.67919921875,0.32080078125,,,,,,,,,,,,,,,
515956.0,1.6651012897491455,146,0.37011969089508057,6,5458368.0,36864.0,1.6651012897491455,0.3809351623058319,0.3740818202495575,1014120.0,0.624755859375,0.375244140625,,,,,,,,,,,,,,,
,,149,,,,,,,,,,,,,,,0.14448645965464105,,,,,,,,,,
,,149,,7,,,,,,,,,0.33639293909072876,0.3198489546775818,1.7198058366775513,0.66552734375,,0.33447265625,1.7198058366775513,0.3343642055988312,,,,,,,
515956.0,1.5690664052963257,167,0.4030751585960388,7,5458368.0,36864.0,1.5690664052963257,0.4250425100326538,0.40839192271232605,1014120.0,0.58935546875,0.41064453125,,,,,,,,,,,,,,,
515956.0,1.487558126449585,188,0.4435408115386963,8,5458368.0,36864.0,1.487558126449585,0.45013296604156494,0.4519648551940918,1014120.0,0.548095703125,0.451904296875,,,,,,,,,,,,,,,
,,199,,,,,,,,,,,,,,,0.21474551412941925,,,,,,,,,,
,,199,,9,,,,,,,,,0.41331684589385986,0.4140055179595947,1.5340367555618286,0.57470703125,,0.42529296875,1.5340367555618286,0.42312246561050415,,,,,,,
515956.0,1.4590017795562744,209,0.4605432450771332,9,5458368.0,36864.0,1.4590017795562744,0.47513389587402344,0.46587246656417847,1014120.0,0.53466796875,0.46533203125,,,,,,,,,,,,,,,
515956.0,1.3957257270812988,230,0.493730366230011,10,5458368.0,36864.0,1.3957257270812988,0.5018019676208496,0.4919544458389282,1014120.0,0.5078125,0.4921875,,,,,,,,,,,,,,,
,,249,,,,,,,,,,,,,,,0.27060732936794507,,,,,,,,,,
,,249,,11,,,,,,,,,0.4572056233882904,0.4543614983558655,1.450538158416748,0.537109375,,0.462890625,1.450538158416748,0.4625685513019562,,,,,,,
515956.0,1.3747162818908691,251,0.4990048110485077,11,5458368.0,36864.0,1.3747162818908691,0.5169727206230164,0.500285804271698,1014120.0,0.49951171875,0.50048828125,,,,,,,,,,,,,,,
515956.0,1.3356008529663086,272,0.5071669220924377,12,5458368.0,36864.0,1.3356008529663086,0.5242305994033813,0.510116696357727,1014120.0,0.488525390625,0.511474609375,,,,,,,,,,,,,,,
515956.0,1.3505356311798096,293,0.5067336559295654,13,5458368.0,36864.0,1.3505356311798096,0.5312246084213257,0.5127353072166443,1014120.0,0.488525390625,0.511474609375,,,,,,,,,,,,,,,
,,299,,,,,,,,,,,,,,,0.29838139759138516,,,,,,,,,,
,,299,,14,,,,,,,,,0.5030059218406677,0.4932091534137726,1.3856523036956787,0.4970703125,,0.5029296875,1.3856523036956787,0.4997568130493164,,,,,,,
515956.0,1.2678279876708984,314,0.5380385518074036,14,5458368.0,36864.0,1.2678279876708984,0.5470832586288452,0.5423251390457153,1014120.0,0.4580078125,0.5419921875,,,,,,,,,,,,,,,
515956.0,1.2686283588409424,335,0.540090799331665,15,5458368.0,36864.0,1.2686283588409424,0.557666540145874,0.5447037816047668,1014120.0,0.456787109375,0.543212890625,,,,,,,,,,,,,,,
,,349,,,,,,,,,,,,,,,0.29832463063527354,,,,,,,,,,
,,349,,16,,,,,,,,,0.5365902185440063,0.538299560546875,1.3005969524383545,0.46044921875,,0.53955078125,1.3005969524383545,0.5416477918624878,,,,,,,
515956.0,1.208777904510498,356,0.5567063093185425,16,5458368.0,36864.0,1.208777904510498,0.5778459310531616,0.5687792301177979,1014120.0,0.4306640625,0.5693359375,,,,,,,,,,,,,,,
515956.0,1.1768760681152344,377,0.576561689376831,17,5458368.0,36864.0,1.1768760681152344,0.5933429598808289,0.5787948369979858,1014120.0,0.419677734375,0.580322265625,,,,,,,,,,,,,,,
515956.0,1.1446317434310913,398,0.5881071090698242,18,5458368.0,36864.0,1.1446317434310913,0.6151347160339355,0.5870797038078308,1014120.0,0.410888671875,0.589111328125,,,,,,,,,,,,,,,
,,399,,,,,,,,,,,,,,,0.29020870668135457,,,,,,,,,,
,,399,,19,,,,,,,,,0.57340008020401,0.5724295377731323,1.18059504032135,0.421875,,0.578125,1.18059504032135,0.5729367136955261,,,,,,,
515956.0,1.1003355979919434,419,0.6000791192054749,19,5458368.0,36864.0,1.1003355979919434,0.6105482578277588,0.6033749580383301,1014120.0,0.396240234375,0.603759765625,,,,,,,,,,,,,,,
515956.0,1.114846110343933,440,0.597655177116394,20,5458368.0,36864.0,1.114846110343933,0.6197178363800049,0.596062421798706,1014120.0,0.403076171875,0.596923828125,,,,,,,,,,,,,,,
,,449,,,,,,,,,,,,,,,0.2757133128809131,,,,,,,,,,
,,449,,21,,,,,,,,,0.5851140022277832,0.5827142596244812,1.1617190837860107,0.41357421875,,0.58642578125,1.1617190837860107,0.5869436264038086,,,,,,,
515956.0,1.0266379117965698,461,0.6187532544136047,21,5458368.0,36864.0,1.0266379117965698,0.6348129510879517,0.6249184608459473,1014120.0,0.37353515625,0.62646484375,,,,,,,,,,,,,,,
515956.0,0.9847334623336792,482,0.6434034109115601,22,5458368.0,36864.0,0.9847334623336792,0.6464207768440247,0.6433819532394409,1014120.0,0.355224609375,0.644775390625,,,,,,,,,,,,,,,
,,499,,,,,,,,,,,,,,,0.2554979897544809,,,,,,,,,,
,,499,,23,,,,,,,,,0.5948776602745056,0.5928130149841309,1.1237537860870361,0.40380859375,,0.59619140625,1.1237537860870361,0.595100998878479,,,,,,,
515956.0,1.0365527868270874,503,0.62049800157547,23,5458368.0,36864.0,1.0365527868270874,0.6674466133117676,0.6188734173774719,1014120.0,0.377685546875,0.622314453125,,,,,,,,,,,,,,,
515956.0,0.9789537191390991,524,0.6479029059410095,24,5458368.0,36864.0,0.9789537191390991,0.664128303527832,0.6504471302032471,1014120.0,0.348876953125,0.651123046875,,,,,,,,,,,,,,,
515956.0,0.960995614528656,545,0.6498394012451172,25,5458368.0,36864.0,0.960995614528656,0.6626186370849609,0.6516630053520203,1014120.0,0.34716796875,0.65283203125,,,,,,,,,,,,,,,
,,549,,,,,,,,,,,,,,,0.23048253464741314,,,,,,,,,,
,,549,,26,,,,,,,,,0.6290175914764404,0.6264209151268005,1.02055025100708,0.36767578125,,0.63232421875,1.02055025100708,0.6284576654434204,,,,,,,
515956.0,0.9594576358795166,566,0.657487154006958,26,5458368.0,36864.0,0.9594576358795166,0.673206090927124,0.6566529870033264,1014120.0,0.341552734375,0.658447265625,,,,,,,,,,,,,,,
515956.0,0.964362382888794,587,0.6516627073287964,27,5458368.0,36864.0,0.964362382888794,0.6874225735664368,0.6537860631942749,1014120.0,0.34423828125,0.65576171875,,,,,,,,,,,,,,,
,,599,,,,,,,,,,,,,,,0.2018051509441635,,,,,,,,,,
,,599,,28,,,,,,,,,0.6500553488731384,0.6455276012420654,0.989921510219574,0.35595703125,,0.64404296875,0.989921510219574,0.6470825672149658,,,,,,,
515956.0,0.8535329103469849,608,0.6941218376159668,28,5458368.0,36864.0,0.8535329103469849,0.7057077884674072,0.6974492073059082,1014120.0,0.30029296875,0.69970703125,,,,,,,,,,,,,,,
515956.0,0.8491354584693909,629,0.6934762001037598,29,5458368.0,36864.0,0.8491354584693909,0.7013737559318542,0.6944187879562378,1014120.0,0.30517578125,0.69482421875,,,,,,,,,,,,,,,
,,649,,,,,,,,,,,,,,,0.17077065980623457,,,,,,,,,,
,,649,,30,,,,,,,,,0.6588842868804932,0.658210813999176,0.9396882653236389,0.3388671875,,0.6611328125,0.9396882653236389,0.6595619916915894,,,,,,,
515956.0,0.8383010625839233,650,0.696781575679779,30,5458368.0,36864.0,0.8383010625839233,0.7015922665596008,0.7009750008583069,1014120.0,0.296875,0.703125,,,,,,,,,,,,,,,
515956.0,0.8162870407104492,671,0.7124593257904053,31,5458368.0,36864.0,0.8162870407104492,0.7219112515449524,0.7103255391120911,1014120.0,0.288818359375,0.711181640625,,,,,,,,,,,,,,,
515956.0,0.8505897521972656,692,0.6913802623748779,32,5458368.0,36864.0,0.8505897521972656,0.7057726979255676,0.6935491561889648,1014120.0,0.3046875,0.6953125,,,,,,,,,,,,,,,
,,699,,,,,,,,,,,,,,,0.13879113080009253,,,,,,,,,,
,,699,,33,,,,,,,,,0.6637716889381409,0.6630567908287048,0.9340307712554932,0.3369140625,,0.6630859375,0.9340307712554932,0.6650875806808472,,,,,,,
515956.0,0.8187119960784912,713,0.7094132900238037,33,5458368.0,36864.0,0.8187119960784912,0.7163599729537964,0.7084206342697144,1014120.0,0.2900390625,0.7099609375,,,,,,,,,,,,,,,
515956.0,0.7938701510429382,734,0.7114161849021912,34,5458368.0,36864.0,0.7938701510429382,0.7213261127471924,0.7138286828994751,1014120.0,0.28515625,0.71484375,,,,,,,,,,,,,,,
,,749,,,,,,,,,,,,,,,0.10732163272189713,,,,,,,,,,
,,749,,35,,,,,,,,,0.6873770952224731,0.6859859228134155,0.8786216974258423,0.314453125,,0.685546875,0.8786216974258423,0.6853976249694824,,,,,,,
515956.0,0.7659929990768433,755,0.7321221232414246,35,5458368.0,36864.0,0.7659929990768433,0.7427095174789429,0.7283345460891724,1014120.0,0.27099609375,0.72900390625,,,,,,,,,,,,,,,
515956.0,0.7780893445014954,776,0.7268578410148621,36,5458368.0,36864.0,0.7780893445014954,0.7340164184570312,0.7304562330245972,1014120.0,0.267333984375,0.732666015625,,,,,,,,,,,,,,,
515956.0,0.7636211514472961,797,0.7248831987380981,37,5458368.0,36864.0,0.7636211514472961,0.7352455258369446,0.7271140813827515,1014120.0,0.270751953125,0.729248046875,,,,,,,,,,,,,,,
,,799,,,,,,,,,,,,,,,0.07779402795697611,,,,,,,,,,
,,799,,38,,,,,,,,,0.7097779512405396,0.7056570053100586,0.8461134433746338,0.29052734375,,0.70947265625,0.8461134433746338,0.7085002660751343,,,,,,,
515956.0,0.7441602349281311,818,0.7396647930145264,38,5458368.0,36864.0,0.7441602349281311,0.7501567602157593,0.7378377318382263,1014120.0,0.26171875,0.73828125,,,,,,,,,,,,,,,
515956.0,0.7085580825805664,839,0.748769223690033,39,5458368.0,36864.0,0.7085580825805664,0.7531572580337524,0.7494083046913147,1014120.0,0.248291015625,0.751708984375,,,,,,,,,,,,,,,
,,849,,,,,,,,,,,,,,,0.05155182273115654,,,,,,,,,,
,,849,,40,,,,,,,,,0.6954083442687988,0.6965833902359009,0.8573815226554871,0.30126953125,,0.69873046875,0.8573815226554871,0.6988297700881958,,,,,,,
515956.0,0.7255187034606934,860,0.7408154010772705,40,5458368.0,36864.0,0.7255187034606934,0.7514854669570923,0.7420066595077515,1014120.0,0.25634765625,0.74365234375,,,,,,,,,,,,,,,
515956.0,0.700006365776062,881,0.751544177532196,41,5458368.0,36864.0,0.700006365776062,0.7544269561767578,0.7530229091644287,1014120.0,0.2451171875,0.7548828125,,,,,,,,,,,,,,,
,,899,,,,,,,,,,,,,,,0.029789037567979647,,,,,,,,,,
,,899,,42,,,,,,,,,0.697452962398529,0.6974963545799255,0.8176496028900146,0.302734375,,0.697265625,0.8176496028900146,0.6999436020851135,,,,,,,
