epoch,est_act,lr-AdamW,step,total_act,total_macs,total_weights,train_accuracy,train_classifier_loss,train_error,train_f1,train_loss,train_precision,train_recall,val_accuracy,val_classifier_loss,val_error,val_f1,val_loss,val_precision,val_recall
0,,,19199,,,,0.8046875,0.49880439043045044,0.1953125,0.7537957429885864,0.49880439043045044,0.7743455171585083,0.7370268702507019,,,,,,,
,,0.00014003858463298015,19249,,,,,,,,,,,,,,,,,
0,,,19249,,,,0.8046875,0.5124268531799316,0.1953125,0.7295791506767273,0.5124268531799316,0.7641803026199341,0.7066667079925537,,,,,,,
,,0.00014053999328996478,19299,,,,,,,,,,,,,,,,,
0,,,19299,,,,0.8203125,0.4510943293571472,0.1796875,0.6904029846191406,0.4510943293571472,0.7910333871841431,0.6650062799453735,,,,,,,
,,0.00014104250842627978,19349,,,,,,,,,,,,,,,,,
0,,,19349,,,,0.8359375,0.4134722948074341,0.1640625,0.7472105026245117,0.4134722948074341,0.8260062336921692,0.7154234647750854,,,,,,,
,,0.00014154612857662568,19399,,,,,,,,,,,,,,,,,
0,,,19399,,,,0.734375,0.5466436743736267,0.265625,0.7069859504699707,0.5466436743736267,0.7487080097198486,0.7163082361221313,,,,,,,
,,0.00014205085227248036,19449,,,,,,,,,,,,,,,,,
0,,,19449,,,,0.7890625,0.5206053256988525,0.2109375,0.49811670184135437,0.5206053256988525,0.5111111402511597,0.5153827667236328,,,,,,,
,,0.0001425566780421045,19499,,,,,,,,,,,,,,,,,
0,,,19499,,,,0.7890625,0.5078079700469971,0.2109375,0.7565335631370544,0.5078079700469971,0.789238691329956,0.7394688129425049,,,,,,,
,,0.00014306360441054475,19549,,,,,,,,,,,,,,,,,
0,,,19549,,,,0.796875,0.4867139458656311,0.203125,0.771635890007019,0.4867139458656311,0.7928571701049805,0.7551515102386475,,,,,,,
,,0.00014357162989963852,19599,,,,,,,,,,,,,,,,,
0,,,19599,,,,0.78125,0.46903809905052185,0.21875,0.720496416091919,0.46903809905052185,0.7974191904067993,0.6847890615463257,,,,,,,
,,0.0001440807530280185,19649,,,,,,,,,,,,,,,,,
0,,,19649,,,,0.796875,0.5079578161239624,0.203125,0.5697966814041138,0.5079578161239624,0.5721831321716309,0.5707070827484131,,,,,,,
,,0.0001445909723111167,19699,,,,,,,,,,,,,,,,,
0,,,19699,,,,0.7890625,0.4945553243160248,0.2109375,0.676937460899353,0.4945553243160248,0.6793138980865479,0.6988162994384766,,,,,,,
,,0.00014510228626116845,19749,,,,,,,,,,,,,,,,,
0,,,19749,,,,0.8203125,0.4887045621871948,0.1796875,0.7191420793533325,0.4887045621871948,0.8788324594497681,0.6765354871749878,,,,,,,
,,0.0001456146933872175,19799,,,,,,,,,,,,,,,,,
0,,,19799,,,,0.765625,0.5133707523345947,0.234375,0.713314950466156,0.5133707523345947,0.789814829826355,0.679227888584137,,,,,,,
,,0.00014612819219511988,19849,,,,,,,,,,,,,,,,,
0,,,19849,,,,0.84375,0.4419422447681427,0.15625,0.7176133394241333,0.4419422447681427,0.8940351009368896,0.6745098233222961,,,,,,,
,,0.00014664278118754835,19899,,,,,,,,,,,,,,,,,
0,,,19899,,,,0.7734375,0.5270779728889465,0.2265625,0.7059410214424133,0.5270779728889465,0.7305194139480591,0.6891775131225586,,,,,,,
,,0.00014715845886399638,19949,,,,,,,,,,,,,,,,,
0,,,19949,,,,0.8671875,0.35923081636428833,0.1328125,0.7963733077049255,0.35923081636428833,0.7729729413986206,0.8574880957603455,,,,,,,
,,0.00014767522372078387,19999,,,,,,,,,,,,,,,,,
0,,,19999,,,,0.8359375,0.42916756868362427,0.1640625,0.7745944261550903,0.42916756868362427,0.7874875068664551,0.7638888359069824,,,,,,,
,,0.00014819307425105953,20049,,,,,,,,,,,,,,,,,
0,,,20049,,,,0.7890625,0.41242170333862305,0.2109375,0.6248047351837158,0.41242170333862305,0.6199634075164795,0.6306039094924927,,,,,,,
,,0.00014871200894480687,20099,,,,,,,,,,,,,,,,,
0,,,20099,,,,0.8125,0.4253036081790924,0.1875,0.8104954957962036,0.4253036081790924,0.8642504215240479,0.7748890519142151,,,,,,,
,,0.00014923202628884795,20149,,,,,,,,,,,,,,,,,
0,,,20149,,,,0.8359375,0.4289155900478363,0.1640625,0.707890510559082,0.4289155900478363,0.763041615486145,0.6867126822471619,,,,,,,
,,0.00014975312476684798,20199,,,,,,,,,,,,,,,,,
0,,,20199,,,,0.796875,0.475943386554718,0.203125,0.8280811309814453,0.475943386554718,0.8620351552963257,0.8047592639923096,,,,,,,
,,0.0001502753028593194,20249,,,,,,,,,,,,,,,,,
0,,,20249,,,,0.8125,0.4042470157146454,0.1875,0.6732456088066101,0.4042470157146454,0.6872293949127197,0.6633332967758179,,,,,,,
,,0.00015079855904362688,20299,,,,,,,,,,,,,,,,,
0,,,20299,,,,0.7890625,0.48392632603645325,0.2109375,0.7040643095970154,0.48392632603645325,0.8452483415603638,0.6627182960510254,,,,,,,
,,0.00015132289179399115,20349,,,,,,,,,,,,,,,,,
0,,,20349,,,,0.796875,0.4957100450992584,0.203125,0.6947801113128662,0.4957100450992584,0.8611111044883728,0.6429314613342285,,,,,,,
,,0.00015184829958149427,20399,,,,,,,,,,,,,,,,,
0,,,20399,,,,0.828125,0.456896036863327,0.171875,0.7964085340499878,0.456896036863327,0.8742856979370117,0.758346438407898,,,,,,,
0,921600.0,,20441,12969834.0,129529792.0,1009000.0,,,,,,,,0.7770432829856873,0.5987814664840698,0.22295671701431274,0.44845014810562134,0.5987814664840698,0.47049158811569214,0.44870972633361816
,,0.00015237478087408267,20449,,,,,,,,,,,,,,,,,
1,,,20449,,,,0.75,0.5628544092178345,0.25,0.47438329458236694,0.5628544092178345,0.4904279112815857,0.47313982248306274,,,,,,,
,,0.00015290233413657345,20499,,,,,,,,,,,,,,,,,
1,,,20499,,,,0.8359375,0.44605451822280884,0.1640625,0.8037422895431519,0.44605451822280884,0.7964464426040649,0.8125064373016357,,,,,,,
,,0.00015343095783065743,20549,,,,,,,,,,,,,,,,,
1,,,20549,,,,0.8515625,0.4157835841178894,0.1484375,0.7171897888183594,0.4157835841178894,0.7724637985229492,0.6958394050598145,,,,,,,
,,0.0001539606504149041,20599,,,,,,,,,,,,,,,,,
1,,,20599,,,,0.796875,0.4921793043613434,0.203125,0.7167779207229614,0.4921793043613434,0.7057907581329346,0.7400184869766235,,,,,,,
,,0.00015449141034476618,20649,,,,,,,,,,,,,,,,,
1,,,20649,,,,0.84375,0.36248016357421875,0.15625,0.7283411026000977,0.36248016357421875,0.7383333444595337,0.7202380895614624,,,,,,,
,,0.00015502323607258434,20699,,,,,,,,,,,,,,,,,
1,,,20699,,,,0.90625,0.30866697430610657,0.09375,0.9048213958740234,0.30866697430610657,0.9321699738502502,0.8833081722259521,,,,,,,
,,0.00015555612604759136,20749,,,,,,,,,,,,,,,,,
1,,,20749,,,,0.796875,0.4872862994670868,0.203125,0.7347527742385864,0.4872862994670868,0.8084415197372437,0.7013267278671265,,,,,,,
,,0.00015609007871591639,20799,,,,,,,,,,,,,,,,,
1,,,20799,,,,0.859375,0.4549289345741272,0.140625,0.5826123952865601,0.4549289345741272,0.6193565130233765,0.5600906610488892,,,,,,,
,,0.00015662509252059023,20849,,,,,,,,,,,,,,,,,
1,,,20849,,,,0.796875,0.5479572415351868,0.203125,0.7116866707801819,0.5479572415351868,0.7723675966262817,0.6862027645111084,,,,,,,
,,0.0001571611659015493,20899,,,,,,,,,,,,,,,,,
1,,,20899,,,,0.828125,0.4137529730796814,0.171875,0.6557663679122925,0.4137529730796814,0.671701192855835,0.6446859836578369,,,,,,,
,,0.00015769829729564042,20949,,,,,,,,,,,,,,,,,
1,,,20949,,,,0.859375,0.36862239241600037,0.140625,0.7477420568466187,0.36862239241600037,0.904411792755127,0.7162646651268005,,,,,,,
,,0.00015823648513662528,20999,,,,,,,,,,,,,,,,,
1,,,20999,,,,0.8515625,0.36262813210487366,0.1484375,0.7513708472251892,0.36262813210487366,0.7788491249084473,0.7321481108665466,,,,,,,
,,0.0001587757278551853,21049,,,,,,,,,,,,,,,,,
1,,,21049,,,,0.7890625,0.5196734070777893,0.2109375,0.601240873336792,0.5196734070777893,0.8699468374252319,0.595558762550354,,,,,,,
,,0.0001593160238789256,21099,,,,,,,,,,,,,,,,,
1,,,21099,,,,0.875,0.35405832529067993,0.125,0.8421449661254883,0.35405832529067993,0.9120370149612427,0.8039737939834595,,,,,,,
,,0.00015985737163238005,21149,,,,,,,,,,,,,,,,,
1,,,21149,,,,0.828125,0.3669581413269043,0.171875,0.7525975704193115,0.3669581413269043,0.8063952922821045,0.7221879363059998,,,,,,,
,,0.0001603997695370157,21199,,,,,,,,,,,,,,,,,
1,,,21199,,,,0.796875,0.47321146726608276,0.203125,0.7224690914154053,0.47321146726608276,0.7787398099899292,0.6990472674369812,,,,,,,
,,0.00016094321601123741,21249,,,,,,,,,,,,,,,,,
1,,,21249,,,,0.7734375,0.5062952041625977,0.2265625,0.6975700855255127,0.5062952041625977,0.8211166858673096,0.6613998413085938,,,,,,,
,,0.000161487709470393,21299,,,,,,,,,,,,,,,,,
1,,,21299,,,,0.8125,0.43921539187431335,0.1875,0.7545015215873718,0.43921539187431335,0.755902111530304,0.7532051205635071,,,,,,,
,,0.00016203324832677647,21349,,,,,,,,,,,,,,,,,
1,,,21349,,,,0.8125,0.5020994544029236,0.1875,0.5730227828025818,0.5020994544029236,0.6143839955329895,0.5523400902748108,,,,,,,
,,0.00016257983098963414,21399,,,,,,,,,,,,,,,,,
1,,,21399,,,,0.8515625,0.3901706337928772,0.1484375,0.5232065320014954,0.3901706337928772,0.5528454780578613,0.5086832046508789,,,,,,,
,,0.00016312745586516853,21449,,,,,,,,,,,,,,,,,
1,,,21449,,,,0.765625,0.5395224690437317,0.234375,0.7069035768508911,0.5395224690437317,0.761114239692688,0.6762810945510864,,,,,,,
,,0.00016367612135654295,21499,,,,,,,,,,,,,,,,,
1,,,21499,,,,0.7734375,0.4712408781051636,0.2265625,0.6486374139785767,0.4712408781051636,0.6494444608688354,0.6479142308235168,,,,,,,
,,0.00016422582586388677,21549,,,,,,,,,,,,,,,,,
1,,,21549,,,,0.828125,0.4292694330215454,0.171875,0.564435601234436,0.4292694330215454,0.5707616806030273,0.5597370862960815,,,,,,,
,,0.0001647765677842989,21599,,,,,,,,,,,,,,,,,
1,,,21599,,,,0.75,0.541857898235321,0.25,0.6813991069793701,0.541857898235321,0.710905909538269,0.6666239500045776,,,,,,,
,,0.0001653283455118541,21649,,,,,,,,,,,,,,,,,
1,,,21649,,,,0.8515625,0.36469167470932007,0.1484375,0.8439116477966309,0.36469167470932007,0.8905081748962402,0.8119277954101562,,,,,,,
,,0.00016588115743760646,21699,,,,,,,,,,,,,,,,,
1,,,21699,,,,0.8671875,0.41338998079299927,0.1328125,0.860653281211853,0.41338998079299927,0.8939394354820251,0.8379512429237366,,,,,,,
,,0.00016643500194959407,21749,,,,,,,,,,,,,,,,,
1,,,21749,,,,0.8359375,0.39985522627830505,0.1640625,0.8014353513717651,0.39985522627830505,0.8356049060821533,0.7758758664131165,,,,,,,
,,0.00016698987743284457,21799,,,,,,,,,,,,,,,,,
1,,,21799,,,,0.8671875,0.32494959235191345,0.1328125,0.7490757703781128,0.32494959235191345,0.7499290704727173,0.7483108043670654,,,,,,,
,,0.0001675457822693791,21849,,,,,,,,,,,,,,,,,
1,,,21849,,,,0.828125,0.4222509264945984,0.171875,0.7922505140304565,0.4222509264945984,0.8651642799377441,0.7628655433654785,,,,,,,
,,0.0001681027148382171,21899,,,,,,,,,,,,,,,,,
1,,,21899,,,,0.8515625,0.43418583273887634,0.1484375,0.8065639734268188,0.43418583273887634,0.7861111164093018,0.8387037515640259,,,,,,,
,,0.00016866067351538165,21949,,,,,,,,,,,,,,,,,
1,,,21949,,,,0.765625,0.4536128640174866,0.234375,0.6124042272567749,0.4536128640174866,0.6087962985038757,0.6168324947357178,,,,,,,
,,0.00016921965667390348,21999,,,,,,,,,,,,,,,,,
1,,,21999,,,,0.84375,0.38505733013153076,0.15625,0.8338854312896729,0.38505733013153076,0.8316993713378906,0.8375420570373535,,,,,,,
,,0.0001697796626838261,22049,,,,,,,,,,,,,,,,,
1,,,22049,,,,0.8125,0.4852980077266693,0.1875,0.7839219570159912,0.4852980077266693,0.8745945692062378,0.7387337684631348,,,,,,,
,,0.00017034068991221042,22099,,,,,,,,,,,,,,,,,
1,,,22099,,,,0.8515625,0.46108579635620117,0.1484375,0.8352524042129517,0.46108579635620117,0.8942856788635254,0.7992961406707764,,,,,,,
,,0.00017090273672313954,22149,,,,,,,,,,,,,,,,,
1,,,22149,,,,0.7734375,0.49988487362861633,0.2265625,0.6549896597862244,0.49988487362861633,0.6903949975967407,0.6442673206329346,,,,,,,
,,0.0001714658014777237,22199,,,,,,,,,,,,,,,,,
1,,,22199,,,,0.84375,0.44824349880218506,0.15625,0.7957821488380432,0.44824349880218506,0.8130418062210083,0.7861477136611938,,,,,,,
,,0.00017202988253410437,22249,,,,,,,,,,,,,,,,,
1,,,22249,,,,0.8359375,0.42338913679122925,0.1640625,0.7918232083320618,0.42338913679122925,0.8398268222808838,0.7604835033416748,,,,,,,
,,0.00017259497824746023,22299,,,,,,,,,,,,,,,,,
1,,,22299,,,,0.8125,0.49528104066848755,0.1875,0.5305481553077698,0.49528104066848755,0.5813852548599243,0.5127910375595093,,,,,,,
,,0.00017316108697001086,22349,,,,,,,,,,,,,,,,,
1,,,22349,,,,0.8359375,0.4322112798690796,0.1640625,0.7717919945716858,0.4322112798690796,0.7683117389678955,0.7762237787246704,,,,,,,
,,0.0001737282070510221,22399,,,,,,,,,,,,,,,,,
1,,,22399,,,,0.78125,0.5177258849143982,0.21875,0.6462363004684448,0.5177258849143982,0.6666666269302368,0.6338406801223755,,,,,,,
,,0.00017429633683681083,22449,,,,,,,,,,,,,,,,,
1,,,22449,,,,0.8515625,0.4701255261898041,0.1484375,0.5658046007156372,0.4701255261898041,0.5708871483802795,0.5653737783432007,,,,,,,
,,0.0001748654746707494,22499,,,,,,,,,,,,,,,,,
1,,,22499,,,,0.828125,0.3893587589263916,0.171875,0.8102796077728271,0.3893587589263916,0.7961947917938232,0.8354572057723999,,,,,,,
,,0.0001754356188932711,22549,,,,,,,,,,,,,,,,,
1,,,22549,,,,0.7578125,0.5542154908180237,0.2421875,0.6653907895088196,0.5542154908180237,0.7233285307884216,0.6386386156082153,,,,,,,
,,0.00017600676784187432,22599,,,,,,,,,,,,,,,,,
1,,,22599,,,,0.859375,0.38197359442710876,0.140625,0.8393078446388245,0.38197359442710876,0.8403855562210083,0.8383253216743469,,,,,,,
,,0.00017657891985112814,22649,,,,,,,,,,,,,,,,,
1,,,22649,,,,0.796875,0.5038671493530273,0.203125,0.7260348796844482,0.5038671493530273,0.8047124147415161,0.6945798397064209,,,,,,,
,,0.00017715207325267647,22699,,,,,,,,,,,,,,,,,
1,,,22699,,,,0.84375,0.39565926790237427,0.15625,0.7754629850387573,0.39565926790237427,0.7996976375579834,0.7580772638320923,,,,,,,
,,0.00017772622637524354,22749,,,,,,,,,,,,,,,,,
1,,,22749,,,,0.828125,0.43772414326667786,0.171875,0.5557248592376709,0.43772414326667786,0.5690267086029053,0.548527717590332,,,,,,,
,,0.00017830137754463798,22799,,,,,,,,,,,,,,,,,
1,,,22799,,,,0.7890625,0.47168874740600586,0.2109375,0.7257987260818481,0.47168874740600586,0.796648383140564,0.6925486326217651,,,,,,,
,,0.00017887752508375862,22849,,,,,,,,,,,,,,,,,
1,,,22849,,,,0.859375,0.4173267185688019,0.140625,0.8183882236480713,0.4173267185688019,0.8438642621040344,0.8001149892807007,,,,,,,
,,0.00017945466731259885,22899,,,,,,,,,,,,,,,,,
1,,,22899,,,,0.828125,0.3911053538322449,0.171875,0.7793523073196411,0.3911053538322449,0.8374646902084351,0.7462863922119141,,,,,,,
,,0.00018003280254825138,22949,,,,,,,,,,,,,,,,,
1,,,22949,,,,0.859375,0.45729875564575195,0.140625,0.5999686121940613,0.45729875564575195,0.6800476908683777,0.564354419708252,,,,,,,
,,0.00018061192910491346,22999,,,,,,,,,,,,,,,,,
1,,,22999,,,,0.8359375,0.4796992242336273,0.1640625,0.7951298952102661,0.4796992242336273,0.8415494561195374,0.7656837701797485,,,,,,,
,,0.00018119204529389217,23049,,,,,,,,,,,,,,,,,
1,,,23049,,,,0.7734375,0.4866955876350403,0.2265625,0.6876670122146606,0.4866955876350403,0.6965957283973694,0.6876795887947083,,,,,,,
,,0.00018177314942360823,23099,,,,,,,,,,,,,,,,,
1,,,23099,,,,0.8046875,0.44064033031463623,0.1953125,0.739424467086792,0.44064033031463623,0.7705445289611816,0.7176910638809204,,,,,,,
,,0.00018235523979960198,23149,,,,,,,,,,,,,,,,,
1,,,23149,,,,0.828125,0.3873562812805176,0.171875,0.7636474967002869,0.3873562812805176,0.782415509223938,0.7492573261260986,,,,,,,
,,0.00018293831472453788,23199,,,,,,,,,,,,,,,,,
1,,,23199,,,,0.859375,0.36532458662986755,0.140625,0.7902845144271851,0.36532458662986755,0.8336386680603027,0.76385098695755,,,,,,,
,,0.00018352237249820945,23249,,,,,,,,,,,,,,,,,
1,,,23249,,,,0.78125,0.47545620799064636,0.21875,0.5260614156723022,0.47545620799064636,0.5086110830307007,0.5550364255905151,,,,,,,
,,0.00018410741141754432,23299,,,,,,,,,,,,,,,,,
1,,,23299,,,,0.8125,0.4647969603538513,0.1875,0.7259117364883423,0.4647969603538513,0.7894676327705383,0.6920390129089355,,,,,,,
,,0.00018469342977660915,23349,,,,,,,,,,,,,,,,,
1,,,23349,,,,0.8046875,0.4183869957923889,0.1953125,0.6967754364013672,0.4183869957923889,0.7098348140716553,0.6864612698554993,,,,,,,
,,0.00018528042586661467,23399,,,,,,,,,,,,,,,,,
1,,,23399,,,,0.8828125,0.3734458088874817,0.1171875,0.8440358638763428,0.3734458088874817,0.8782041072845459,0.820771336555481,,,,,,,
,,0.0001858683979759205,23449,,,,,,,,,,,,,,,,,
1,,,23449,,,,0.8203125,0.4263506829738617,0.1796875,0.7202584147453308,0.4263506829738617,0.7483119368553162,0.7109834551811218,,,,,,,
,,0.00018645734439004036,23499,,,,,,,,,,,,,,,,,
1,,,23499,,,,0.796875,0.47191816568374634,0.203125,0.7151215076446533,0.47191816568374634,0.7456202507019043,0.7015395164489746,,,,,,,
,,0.000187047263391647,23549,,,,,,,,,,,,,,,,,
1,,,23549,,,,0.828125,0.4579320251941681,0.171875,0.722389817237854,0.4579320251941681,0.7507003545761108,0.705176591873169,,,,,,,
,,0.00018763815326057693,23599,,,,,,,,,,,,,,,,,
1,,,23599,,,,0.859375,0.3945474326610565,0.140625,0.7961716651916504,0.3945474326610565,0.7721861600875854,0.8460041880607605,,,,,,,
,,0.0001882300122738362,23649,,,,,,,,,,,,,,,,,
1,,,23649,,,,0.8046875,0.4285021424293518,0.1953125,0.6872702836990356,0.4285021424293518,0.6883976459503174,0.6864612698554993,,,,,,,
,,0.00018882283870560416,23699,,,,,,,,,,,,,,,,,
1,,,23699,,,,0.84375,0.43370795249938965,0.15625,0.8406592607498169,0.43370795249938965,0.8345237970352173,0.8531745672225952,,,,,,,
,,0.00018941663082723992,23749,,,,,,,,,,,,,,,,,
1,,,23749,,,,0.8515625,0.4262896180152893,0.1484375,0.827706515789032,0.4262896180152893,0.8384679555892944,0.8181159496307373,,,,,,,
,,0.0001900113869072863,23799,,,,,,,,,,,,,,,,,
1,,,23799,,,,0.796875,0.43160778284072876,0.203125,0.594810962677002,0.43160778284072876,0.6172745823860168,0.5908195376396179,,,,,,,
,,0.00019060710521147546,23849,,,,,,,,,,,,,,,,,
1,,,23849,,,,0.84375,0.4129384756088257,0.15625,0.5853294134140015,0.4129384756088257,0.5871739387512207,0.5894255638122559,,,,,,,
,,0.00019120378400273353,23899,,,,,,,,,,,,,,,,,
1,,,23899,,,,0.765625,0.5194556713104248,0.234375,0.6813555955886841,0.5194556713104248,0.7045454382896423,0.6645981073379517,,,,,,,
,,0.0001918014215411864,23949,,,,,,,,,,,,,,,,,
1,,,23949,,,,0.8828125,0.33824729919433594,0.1171875,0.8027725219726562,0.33824729919433594,0.8296157121658325,0.7828623652458191,,,,,,,
,,0.00019240001608416375,23999,,,,,,,,,,,,,,,,,
1,,,23999,,,,0.796875,0.5908060669898987,0.203125,0.463000625371933,0.5908060669898987,0.47160160541534424,0.4593837857246399,,,,,,,
,,0.0001929995658862052,24049,,,,,,,,,,,,,,,,,
1,,,24049,,,,0.875,0.3232053220272064,0.125,0.808937132358551,0.3232053220272064,0.8773713111877441,0.7769997119903564,,,,,,,
,,0.0001936000691990646,24099,,,,,,,,,,,,,,,,,
1,,,24099,,,,0.828125,0.39964085817337036,0.171875,0.7728722095489502,0.39964085817337036,0.7868281602859497,0.7609258890151978,,,,,,,
,,0.00019420152427171563,24149,,,,,,,,,,,,,,,,,
1,,,24149,,,,0.703125,0.7520961761474609,0.296875,0.6177560091018677,0.7520961761474609,0.6564213633537292,0.6071984767913818,,,,,,,
,,0.00019480392935035623,24199,,,,,,,,,,,,,,,,,
1,,,24199,,,,0.7890625,0.5341286659240723,0.2109375,0.6862627267837524,0.5341286659240723,0.7445458173751831,0.6591751575469971,,,,,,,
,,0.00019540728267841505,24249,,,,,,,,,,,,,,,,,
1,,,24249,,,,0.8203125,0.4008333384990692,0.1796875,0.732962965965271,0.4008333384990692,0.7294129133224487,0.7398026585578918,,,,,,,
,,0.00019601158249655485,24299,,,,,,,,,,,,,,,,,
1,,,24299,,,,0.828125,0.42584994435310364,0.171875,0.5266391634941101,0.42584994435310364,0.5758978724479675,0.5053667426109314,,,,,,,
,,0.00019661682704267885,24349,,,,,,,,,,,,,,,,,
1,,,24349,,,,0.8671875,0.3693162798881531,0.1328125,0.8055200576782227,0.3693162798881531,0.8219993114471436,0.7920218706130981,,,,,,,
,,0.00019722301455193578,24399,,,,,,,,,,,,,,,,,
1,,,24399,,,,0.8359375,0.44355425238609314,0.1640625,0.8587607145309448,0.44355425238609314,0.846666693687439,0.8771424293518066,,,,,,,
,,0.00019783014325672416,24449,,,,,,,,,,,,,,,,,
1,,,24449,,,,0.84375,0.3892820477485657,0.15625,0.8138095140457153,0.3892820477485657,0.8118400573730469,0.8171296119689941,,,,,,,
,,0.0001984382113866985,24499,,,,,,,,,,,,,,,,,
1,,,24499,,,,0.8203125,0.4607383906841278,0.1796875,0.8094208240509033,0.4607383906841278,0.7973952293395996,0.8244520425796509,,,,,,,
,,0.000199047217168774,24549,,,,,,,,,,,,,,,,,
1,,,24549,,,,0.765625,0.5978479385375977,0.234375,0.6625897884368896,0.5978479385375977,0.6929181814193726,0.6463862657546997,,,,,,,
,,0.00019965715882713146,24599,,,,,,,,,,,,,,,,,
1,,,24599,,,,0.765625,0.46819961071014404,0.234375,0.702599048614502,0.46819961071014404,0.743931770324707,0.6822916269302368,,,,,,,
,,0.00020026803458322265,24649,,,,,,,,,,,,,,,,,
1,,,24649,,,,0.8359375,0.4479537606239319,0.1640625,0.7782611846923828,0.4479537606239319,0.7900432348251343,0.7687729597091675,,,,,,,
,,0.00020087984265577637,24699,,,,,,,,,,,,,,,,,
1,,,24699,,,,0.8046875,0.4160359799861908,0.1953125,0.7214657068252563,0.4160359799861908,0.7287324666976929,0.7310463786125183,,,,,,,
,,0.0002014925812608018,24749,,,,,,,,,,,,,,,,,
1,,,24749,,,,0.8359375,0.4176398515701294,0.1640625,0.5805206298828125,0.4176398515701294,0.5911548137664795,0.5726744532585144,,,,,,,
,,0.00020210624861159536,24799,,,,,,,,,,,,,,,,,
1,,,24799,,,,0.8203125,0.47101891040802,0.1796875,0.5450243949890137,0.47101891040802,0.5346406698226929,0.5580669641494751,,,,,,,
,,0.0002027208429187452,24849,,,,,,,,,,,,,,,,,
1,,,24849,,,,0.8125,0.45469143986701965,0.1875,0.6824157238006592,0.45469143986701965,0.7475783824920654,0.6594945192337036,,,,,,,
,,0.0002033363623901366,24899,,,,,,,,,,,,,,,,,
1,,,24899,,,,0.8046875,0.432299941778183,0.1953125,0.8118114471435547,0.432299941778183,0.8554553985595703,0.7809898257255554,,,,,,,
,,0.00020395280523095687,24949,,,,,,,,,,,,,,,,,
1,,,24949,,,,0.8359375,0.36903202533721924,0.1640625,0.8256336450576782,0.36903202533721924,0.8543124198913574,0.8039988279342651,,,,,,,
,,0.00020457016964370127,24999,,,,,,,,,,,,,,,,,
1,,,24999,,,,0.8515625,0.38139379024505615,0.1484375,0.8414746522903442,0.38139379024505615,0.8412036895751953,0.8446623086929321,,,,,,,
,,0.00020518845382817721,25049,,,,,,,,,,,,,,,,,
1,,,25049,,,,0.84375,0.362349271774292,0.15625,0.7641603946685791,0.362349271774292,0.7602015137672424,0.7696539163589478,,,,,,,
,,0.00020580765598151056,25099,,,,,,,,,,,,,,,,,
1,,,25099,,,,0.84375,0.3678581416606903,0.15625,0.8451128005981445,0.3678581416606903,0.8628615140914917,0.8312346935272217,,,,,,,
,,0.00020642777429815057,25149,,,,,,,,,,,,,,,,,
1,,,25149,,,,0.8359375,0.3913590908050537,0.1640625,0.5780075192451477,0.3913590908050537,0.5986841917037964,0.5662978291511536,,,,,,,
,,0.00020704880696987454,25199,,,,,,,,,,,,,,,,,
1,,,25199,,,,0.828125,0.46001777052879333,0.171875,0.8268378973007202,0.46001777052879333,0.8790849447250366,0.7907708287239075,,,,,,,
,,0.00020767075218579398,25249,,,,,,,,,,,,,,,,,
1,,,25249,,,,0.796875,0.44641590118408203,0.203125,0.6935664415359497,0.44641590118408203,0.8553312420845032,0.6657247543334961,,,,,,,
,,0.00020829360813235916,25299,,,,,,,,,,,,,,,,,
1,,,25299,,,,0.8125,0.40368232131004333,0.1875,0.7849310636520386,0.40368232131004333,0.793483555316925,0.777237057685852,,,,,,,
,,0.00020891737299336512,25349,,,,,,,,,,,,,,,,,
1,,,25349,,,,0.8671875,0.38602715730667114,0.1328125,0.7309426069259644,0.38602715730667114,0.7323689460754395,0.7296192646026611,,,,,,,
,,0.00020954204494995615,25399,,,,,,,,,,,,,,,,,
1,,,25399,,,,0.84375,0.4143352210521698,0.15625,0.7797839641571045,0.4143352210521698,0.8830901980400085,0.7323412895202637,,,,,,,
,,0.0002101676221806318,25449,,,,,,,,,,,,,,,,,
1,,,25449,,,,0.7734375,0.4978092610836029,0.2265625,0.6928012371063232,0.4978092610836029,0.7369369268417358,0.671895444393158,,,,,,,
,,0.000210794102861252,25499,,,,,,,,,,,,,,,,,
1,,,25499,,,,0.84375,0.3837289810180664,0.15625,0.8003916144371033,0.3837289810180664,0.8361701965332031,0.7746405601501465,,,,,,,
,,0.00021142148516504176,25549,,,,,,,,,,,,,,,,,
1,,,25549,,,,0.8359375,0.4512034058570862,0.1640625,0.8023520708084106,0.4512034058570862,0.8556435108184814,0.7690256237983704,,,,,,,
,,0.0002120497672625975,25599,,,,,,,,,,,,,,,,,
1,,,25599,,,,0.78125,0.5613458156585693,0.21875,0.5472458600997925,0.5613458156585693,0.5737292170524597,0.5366883277893066,,,,,,,
,,0.00021267894732189172,25649,,,,,,,,,,,,,,,,,
1,,,25649,,,,0.8515625,0.33175942301750183,0.1484375,0.7753074169158936,0.33175942301750183,0.751283586025238,0.8259360790252686,,,,,,,
,,0.00021330902350827862,25699,,,,,,,,,,,,,,,,,
1,,,25699,,,,0.890625,0.308626264333725,0.109375,0.8356980085372925,0.308626264333725,0.8759852647781372,0.8073809146881104,,,,,,,
,,0.00021393999398449921,25749,,,,,,,,,,,,,,,,,
1,,,25749,,,,0.859375,0.34780052304267883,0.140625,0.7961643934249878,0.34780052304267883,0.8985389471054077,0.7499278783798218,,,,,,,
,,0.00021457185691068693,25799,,,,,,,,,,,,,,,,,
