val_classifier_loss,val_loss,total_macs,total_act,val_recall,val_accuracy,val_error,total_weights,step,est_act,val_precision,epoch,val_f1,train_classifier_loss,train_f1,train_recall,train_accuracy,train_error,lr-SGD,train_precision,train_loss,test_accuracy,test_loss,test_error,test_recall,test_classifier_loss,test_f1,test_precision
,,,,,,,,199,,,9,,1.6408185958862305,0.36976319551467896,0.39302414655685425,0.3876953125,0.6123046875,,0.41274088621139526,1.6408185958862305,,,,,,,
1.5643157958984375,1.5643157958984375,1297829888.0,13728788.0,0.4308205246925354,0.428955078125,0.571044921875,23467712.0,209,524288.0,0.47921687364578247,9,0.42838579416275024,,,,,,,,,,,,,,,
1.4555203914642334,1.4555203914642334,1297829888.0,13728788.0,0.47054705023765564,0.46923828125,0.53076171875,23467712.0,230,524288.0,0.49906179308891296,10,0.457150936126709,,,,,,,,,,,,,,,
,,,,,,,,249,,,,,,,,,,0.27060732936794507,,,,,,,,,
,,,,,,,,249,,,11,,1.5247244834899902,0.43883398175239563,0.4568919539451599,0.4501953125,0.5498046875,,0.4545735716819763,1.5247244834899902,,,,,,,
2.1355748176574707,2.1355748176574707,1297829888.0,13728788.0,0.3708227872848511,0.369140625,0.630859375,23467712.0,251,524288.0,0.4617499113082886,11,0.3373548686504364,,,,,,,,,,,,,,,
1.3582663536071777,1.3582663536071777,1297829888.0,13728788.0,0.4957849383354187,0.49462890625,0.50537109375,23467712.0,272,524288.0,0.5425698757171631,12,0.4940733313560486,,,,,,,,,,,,,,,
1.6774871349334717,1.6774871349334717,1297829888.0,13728788.0,0.4582247734069824,0.455810546875,0.544189453125,23467712.0,293,524288.0,0.54103022813797,13,0.4581899046897888,,,,,,,,,,,,,,,
,,,,,,,,299,,,,,,,,,,0.29838139759138516,,,,,,,,,
,,,,,,,,299,,,14,,1.3164970874786377,0.5369782447814941,0.543030858039856,0.54052734375,0.45947265625,,0.5481537580490112,1.3164970874786377,,,,,,,
1.254835605621338,1.254835605621338,1297829888.0,13728788.0,0.5583498477935791,0.558837890625,0.441162109375,23467712.0,314,524288.0,0.5951493382453918,14,0.5451654195785522,,,,,,,,,,,,,,,
1.3570454120635986,1.3570454120635986,1297829888.0,13728788.0,0.5351956486701965,0.533935546875,0.466064453125,23467712.0,335,524288.0,0.5903018712997437,15,0.525101900100708,,,,,,,,,,,,,,,
,,,,,,,,349,,,,,,,,,,0.29832463063527354,,,,,,,,,
,,,,,,,,349,,,16,,1.1415143013000488,0.5686407685279846,0.5831575393676758,0.57861328125,0.42138671875,,0.5842356085777283,1.1415143013000488,,,,,,,
1.2940707206726074,1.2940707206726074,1297829888.0,13728788.0,0.5606940984725952,0.56005859375,0.43994140625,23467712.0,356,524288.0,0.6208175420761108,16,0.5508300065994263,,,,,,,,,,,,,,,
1.0503138303756714,1.0503138303756714,1297829888.0,13728788.0,0.6246005296707153,0.6279296875,0.3720703125,23467712.0,377,524288.0,0.6520968675613403,17,0.6157194972038269,,,,,,,,,,,,,,,
1.0693399906158447,1.0693399906158447,1297829888.0,13728788.0,0.6334952712059021,0.635009765625,0.364990234375,23467712.0,398,524288.0,0.665307343006134,18,0.624076247215271,,,,,,,,,,,,,,,
,,,,,,,,399,,,,,,,,,,0.29020870668135457,,,,,,,,,
,,,,,,,,399,,,19,,0.969373345375061,0.6509684324264526,0.6526404023170471,0.65380859375,0.34619140625,,0.658402681350708,0.969373345375061,,,,,,,
1.0495668649673462,1.0495668649673462,1297829888.0,13728788.0,0.6381633877754211,0.638916015625,0.361083984375,23467712.0,419,524288.0,0.6696297526359558,19,0.6425561308860779,,,,,,,,,,,,,,,
1.0150792598724365,1.0150792598724365,1297829888.0,13728788.0,0.6477283239364624,0.64892578125,0.35107421875,23467712.0,440,524288.0,0.6925495862960815,20,0.6425666809082031,,,,,,,,,,,,,,,
,,,,,,,,449,,,,,,,,,,0.2757133128809131,,,,,,,,,
,,,,,,,,449,,,21,,0.9908661842346191,0.6362852454185486,0.6471400856971741,0.6396484375,0.3603515625,,0.6555649042129517,0.9908661842346191,,,,,,,
1.0566227436065674,1.0566227436065674,1297829888.0,13728788.0,0.6430608034133911,0.64404296875,0.35595703125,23467712.0,461,524288.0,0.6944749355316162,21,0.6306992769241333,,,,,,,,,,,,,,,
1.1580543518066406,1.1580543518066406,1297829888.0,13728788.0,0.6213164329528809,0.624267578125,0.375732421875,23467712.0,482,524288.0,0.7100045680999756,22,0.6147262454032898,,,,,,,,,,,,,,,
,,,,,,,,499,,,,,,,,,,0.2554979897544809,,,,,,,,,
,,,,,,,,499,,,23,,0.8606796264648438,0.700717568397522,0.6996574401855469,0.70068359375,0.29931640625,,0.7042275667190552,0.8606796264648438,,,,,,,
1.0547022819519043,1.0547022819519043,1297829888.0,13728788.0,0.6919487118721008,0.690185546875,0.309814453125,23467712.0,503,524288.0,0.7329275608062744,23,0.673349142074585,,,,,,,,,,,,,,,
0.912114143371582,0.912114143371582,1297829888.0,13728788.0,0.6932846903800964,0.69482421875,0.30517578125,23467712.0,524,524288.0,0.7566938996315002,24,0.696555495262146,,,,,,,,,,,,,,,
0.7287341356277466,0.7287341356277466,1297829888.0,13728788.0,0.7539076209068298,0.755615234375,0.244384765625,23467712.0,545,524288.0,0.7832616567611694,25,0.7545892000198364,,,,,,,,,,,,,,,
,,,,,,,,549,,,,,,,,,,0.23048253464741314,,,,,,,,,
,,,,,,,,549,,,26,,0.7546590566635132,0.7505635023117065,0.7508702278137207,0.74951171875,0.25048828125,,0.7548331022262573,0.7546590566635132,,,,,,,
0.8287138342857361,0.8287138342857361,1297829888.0,13728788.0,0.7225888967514038,0.724609375,0.275390625,23467712.0,566,524288.0,0.77610844373703,26,0.7224510908126831,,,,,,,,,,,,,,,
0.946648895740509,0.946648895740509,1297829888.0,13728788.0,0.6883168816566467,0.691650390625,0.308349609375,23467712.0,587,524288.0,0.7615094780921936,27,0.6891824007034302,,,,,,,,,,,,,,,
,,,,,,,,599,,,,,,,,,,0.2018051509441635,,,,,,,,,
,,,,,,,,599,,,28,,0.683844268321991,0.7674972414970398,0.7668788433074951,0.765625,0.234375,,0.7698052525520325,0.683844268321991,,,,,,,
0.7458176612854004,0.7458176612854004,1297829888.0,13728788.0,0.7527499794960022,0.756103515625,0.243896484375,23467712.0,608,524288.0,0.779228687286377,28,0.7445482611656189,,,,,,,,,,,,,,,
0.8321484923362732,0.8321484923362732,1297829888.0,13728788.0,0.7324243783950806,0.73291015625,0.26708984375,23467712.0,629,524288.0,0.7790659666061401,29,0.7324349880218506,,,,,,,,,,,,,,,
,,,,,,,,649,,,,,,,,,,0.17077065980623457,,,,,,,,,
,,,,,,,,649,,,30,,0.5934104919433594,0.7867413759231567,0.7884897589683533,0.7890625,0.2109375,,0.7865700721740723,0.5934104919433594,,,,,,,
0.6454453468322754,0.6454453468322754,1297829888.0,13728788.0,0.7883001565933228,0.78857421875,0.21142578125,23467712.0,650,524288.0,0.8040569424629211,30,0.7883381843566895,,,,,,,,,,,,,,,
0.6490051746368408,0.6490051746368408,1297829888.0,13728788.0,0.7823914289474487,0.782470703125,0.217529296875,23467712.0,671,524288.0,0.8031799793243408,31,0.7781319618225098,,,,,,,,,,,,,,,
0.8220242261886597,0.8220242261886597,1297829888.0,13728788.0,0.7374375462532043,0.741943359375,0.258056640625,23467712.0,692,524288.0,0.8088317513465881,32,0.7459844946861267,,,,,,,,,,,,,,,
,,,,,,,,699,,,,,,,,,,0.13879113080009253,,,,,,,,,
,,,,,,,,699,,,33,,0.5469150543212891,0.8082166910171509,0.8114606142044067,0.8076171875,0.1923828125,,0.8087290525436401,0.5469150543212891,,,,,,,
0.623753547668457,0.623753547668457,1297829888.0,13728788.0,0.7972633838653564,0.798828125,0.201171875,23467712.0,713,524288.0,0.8231842517852783,33,0.7950427532196045,,,,,,,,,,,,,,,
0.6130954027175903,0.6130954027175903,1297829888.0,13728788.0,0.7979869246482849,0.80078125,0.19921875,23467712.0,734,524288.0,0.8228329420089722,34,0.8025464415550232,,,,,,,,,,,,,,,
,,,,,,,,749,,,,,,,,,,0.10732163272189713,,,,,,,,,
,,,,,,,,749,,,35,,0.49414899945259094,0.8243962526321411,0.8256889581680298,0.82177734375,0.17822265625,,0.8247853517532349,0.49414899945259094,,,,,,,
0.7961783409118652,0.7961783409118652,1297829888.0,13728788.0,0.7552552223205566,0.759033203125,0.240966796875,23467712.0,755,524288.0,0.8121377229690552,35,0.7593010663986206,,,,,,,,,,,,,,,
0.8477656841278076,0.8477656841278076,1297829888.0,13728788.0,0.7489972114562988,0.7509765625,0.2490234375,23467712.0,776,524288.0,0.7955127954483032,36,0.7344048023223877,,,,,,,,,,,,,,,
0.5082390904426575,0.5082390904426575,1297829888.0,13728788.0,0.830796480178833,0.830810546875,0.169189453125,23467712.0,797,524288.0,0.8378741145133972,37,0.8282346129417419,,,,,,,,,,,,,,,
,,,,,,,,799,,,,,,,,,,0.07779402795697611,,,,,,,,,
,,,,,,,,799,,,38,,0.41955074667930603,0.8491686582565308,0.8498649597167969,0.849609375,0.150390625,,0.8499927520751953,0.41955074667930603,,,,,,,
0.5948066711425781,0.5948066711425781,1297829888.0,13728788.0,0.8222630620002747,0.822265625,0.177734375,23467712.0,818,524288.0,0.8363997340202332,38,0.8170709609985352,,,,,,,,,,,,,,,
0.48924094438552856,0.48924094438552856,1297829888.0,13728788.0,0.8408879041671753,0.84326171875,0.15673828125,23467712.0,839,524288.0,0.8513324856758118,39,0.8415365815162659,,,,,,,,,,,,,,,
,,,,,,,,849,,,,,,,,,,0.05155182273115654,,,,,,,,,
,,,,,,,,849,,,40,,0.43237343430519104,0.8484480381011963,0.8488969802856445,0.84765625,0.15234375,,0.8494086265563965,0.43237343430519104,,,,,,,
0.45952606201171875,0.45952606201171875,1297829888.0,13728788.0,0.8513540029525757,0.853515625,0.146484375,23467712.0,860,524288.0,0.8584010601043701,40,0.8521157503128052,,,,,,,,,,,,,,,
0.41210800409317017,0.41210800409317017,1297829888.0,13728788.0,0.8653280735015869,0.86572265625,0.13427734375,23467712.0,881,524288.0,0.8698084354400635,41,0.8660880327224731,,,,,,,,,,,,,,,
,,,,,,,,899,,,,,,,,,,0.029789037567979647,,,,,,,,,
,,,,,,,,899,,,42,,0.3378727436065674,0.8832908868789673,0.8835428953170776,0.88427734375,0.11572265625,,0.8838682174682617,0.3378727436065674,,,,,,,
0.45531219244003296,0.45531219244003296,1297829888.0,13728788.0,0.8538365364074707,0.853759765625,0.146240234375,23467712.0,902,524288.0,0.8593432307243347,42,0.8533639907836914,,,,,,,,,,,,,,,
0.4376325011253357,0.4376325011253357,1297829888.0,13728788.0,0.8626495599746704,0.86328125,0.13671875,23467712.0,923,524288.0,0.8767221570014954,43,0.8633089065551758,,,,,,,,,,,,,,,
0.3854866325855255,0.3854866325855255,1297829888.0,13728788.0,0.8797900676727295,0.880126953125,0.119873046875,23467712.0,944,524288.0,0.882169246673584,44,0.8798686265945435,,,,,,,,,,,,,,,
,,,,,,,,949,,,,,,,,,,0.013495879346426725,,,,,,,,,
,,,,,,,,949,,,45,,0.30352774262428284,0.8913600444793701,0.8923051357269287,0.8916015625,0.1083984375,,0.8912572860717773,0.30352774262428284,,,,,,,
0.3517962694168091,0.3517962694168091,1297829888.0,13728788.0,0.8857273459434509,0.88671875,0.11328125,23467712.0,965,524288.0,0.8855872750282288,45,0.8853758573532104,,,,,,,,,,,,,,,
0.3602406978607178,0.3602406978607178,1297829888.0,13728788.0,0.8859134912490845,0.88671875,0.11328125,23467712.0,986,524288.0,0.88819420337677,46,0.8865207433700562,,,,,,,,,,,,,,,
,,,,,,,,999,,,,,,,,,,0.003413686880916276,,,,,,,,,
,,,,,,,,999,,,47,,0.29598647356033325,0.8867417573928833,0.8873880505561829,0.8876953125,0.1123046875,,0.886472225189209,0.29598647356033325,,,,,,,
0.3390161693096161,0.3390161693096161,1297829888.0,13728788.0,0.89341139793396,0.894287109375,0.105712890625,23467712.0,1007,524288.0,0.8938435316085815,47,0.893401026725769,,,,,,,,,,,,,,,
0.3366803526878357,0.3366803526878357,1297829888.0,13728788.0,0.8920480012893677,0.892822265625,0.107177734375,23467712.0,1028,524288.0,0.8922478556632996,48,0.8918666839599609,,,,,,,,,,,,,,,
,,,,,,,,1049,,,,,,,,,,1.2e-06,,,,,,,,,
,,,,,,,,1049,,,49,,0.27395111322402954,0.9027162194252014,0.9029355049133301,0.90234375,0.09765625,,0.9027254581451416,0.27395111322402954,,,,,,,
0.33705800771713257,0.33705800771713257,1297829888.0,13728788.0,0.8930433392524719,0.893798828125,0.106201171875,23467712.0,1049,524288.0,0.8934826850891113,49,0.8930892944335938,,,,,,,,,,,,,,,
0.3390161693096161,0.3390161693096161,1297829888.0,13728788.0,0.89341139793396,0.894287109375,0.105712890625,23467712.0,1050,524288.0,0.8938435316085815,50,0.893401026725769,,,,,,,,,,,,,,,
,,,,,,,,1050,,,50,,,,,,,,,,0.8951416015625,0.32754769921302795,0.1048583984375,0.8954882621765137,0.32754769921302795,0.8950634002685547,0.894987940788269
