epoch,est_act,lr-SGD,step,test_accuracy,test_classifier_loss,test_error,test_f1,test_loss,test_precision,test_recall,total_act,total_macs,total_weights,train_accuracy,train_classifier_loss,train_error,train_f1,train_loss,train_precision,train_recall,val_accuracy,val_classifier_loss,val_error,val_f1,val_loss,val_precision,val_recall
,,0.012061568941931666,49,,,,,,,,,,,,,,,,,,,,,,,,
0,,,49,,,,,,,,,,,0.15625,2.276142120361328,0.84375,0.1484580934047699,2.276142120361328,0.15852484107017517,0.16470471024513245,,,,,,,
,,0.012251272248453793,99,,,,,,,,,,,,,,,,,,,,,,,,
0,,,99,,,,,,,,,,,0.1796875,2.0956497192382812,0.8203125,0.12231574207544327,2.0956497192382812,0.1060514748096466,0.1756013035774231,,,,,,,
,,0.01256896665626045,149,,,,,,,,,,,,,,,,,,,,,,,,
0,,,149,,,,,,,,,,,0.1796875,2.064546585083008,0.8203125,0.15152201056480408,2.064546585083008,0.17835590243339539,0.17039558291435242,,,,,,,
,,0.013014369296363681,199,,,,,,,,,,,,,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.3046875,1.917367935180664,0.6953125,0.26152944564819336,1.917367935180664,0.27719807624816895,0.3084222078323364,,,,,,,
,,0.01358708359082289,249,,,,,,,,,,,,,,,,,,,,,,,,
0,,,249,,,,,,,,,,,0.3203125,1.695826530456543,0.6796875,0.29779690504074097,1.695826530456543,0.3276689350605011,0.31242191791534424,,,,,,,
,,0.014286599605850048,299,,,,,,,,,,,,,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.3515625,1.7254705429077148,0.6484375,0.34279298782348633,1.7254705429077148,0.4427602291107178,0.3770374059677124,,,,,,,
,,0.015112294505844837,349,,,,,,,,,,,,,,,,,,,,,,,,
0,,,349,,,,,,,,,,,0.3671875,1.6281418800354004,0.6328125,0.35696548223495483,1.6281418800354004,0.41867169737815857,0.38863858580589294,,,,,,,
0,36864.0,,350,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.4086538553237915,1.5904899835586548,0.5913461446762085,0.3965094983577728,1.5904899835586548,0.44847536087036133,0.40953755378723145
,,0.016063433107955882,399,,,,,,,,,,,,,,,,,,,,,,,,
1,,,399,,,,,,,,,,,0.421875,1.5689034461975098,0.578125,0.38489091396331787,1.5689034461975098,0.3627094626426697,0.4224211275577545,,,,,,,
,,0.0171391685366728,449,,,,,,,,,,,,,,,,,,,,,,,,
1,,,449,,,,,,,,,,,0.5,1.5067791938781738,0.5,0.4758085012435913,1.5067791938781738,0.48259326815605164,0.4835686981678009,,,,,,,
,,0.01833854297786841,499,,,,,,,,,,,,,,,,,,,,,,,,
1,,,499,,,,,,,,,,,0.4375,1.4696764945983887,0.5625,0.4251437187194824,1.4696764945983887,0.4536965787410736,0.4278973937034607,,,,,,,
,,0.01966048853161778,549,,,,,,,,,,,,,,,,,,,,,,,,
1,,,549,,,,,,,,,,,0.421875,1.5880184173583984,0.578125,0.3947502374649048,1.5880184173583984,0.4014500379562378,0.4177985191345215,,,,,,,
,,0.021103828163035687,599,,,,,,,,,,,,,,,,,,,,,,,,
1,,,599,,,,,,,,,,,0.4609375,1.4220294952392578,0.5390625,0.433908075094223,1.4220294952392578,0.4533363878726959,0.4633730351924896,,,,,,,
,,0.022667276750286014,649,,,,,,,,,,,,,,,,,,,,,,,,
1,,,649,,,,,,,,,,,0.46875,1.4162415266036987,0.53125,0.43399208784103394,1.4162415266036987,0.4580647945404053,0.45053163170814514,,,,,,,
,,0.024349442228829288,699,,,,,,,,,,,,,,,,,,,,,,,,
1,,,699,,,,,,,,,,,0.4375,1.3736522197723389,0.5625,0.40801578760147095,1.3736522197723389,0.4370291233062744,0.42587393522262573,,,,,,,
1,36864.0,,701,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.5056089758872986,1.345337152481079,0.4943910241127014,0.4978528618812561,1.345337152481079,0.5114002227783203,0.5050352811813354
,,0.026148826830890537,749,,,,,,,,,,,,,,,,,,,,,,,,
2,,,749,,,,,,,,,,,0.4765625,1.3466322422027588,0.5234375,0.4464702904224396,1.3466322422027588,0.4528210461139679,0.45595407485961914,,,,,,,
,,0.02806382841904237,799,,,,,,,,,,,,,,,,,,,,,,,,
2,,,799,,,,,,,,,,,0.515625,1.349622368812561,0.484375,0.4701460599899292,1.349622368812561,0.47737419605255127,0.4911110997200012,,,,,,,
,,0.030092741912717824,849,,,,,,,,,,,,,,,,,,,,,,,,
2,,,849,,,,,,,,,,,0.5,1.3109257221221924,0.5,0.48336556553840637,1.3109257221221924,0.4942774772644043,0.4880183935165405,,,,,,,
,,0.03223376080638091,899,,,,,,,,,,,,,,,,,,,,,,,,
2,,,899,,,,,,,,,,,0.4921875,1.3652845621109009,0.5078125,0.4761025905609131,1.3652845621109009,0.49814996123313904,0.5193880796432495,,,,,,,
,,0.03448497877800455,949,,,,,,,,,,,,,,,,,,,,,,,,
2,,,949,,,,,,,,,,,0.5078125,1.435744285583496,0.4921875,0.4872889518737793,1.435744285583496,0.5030104517936707,0.5002352595329285,,,,,,,
,,0.03684439138642315,999,,,,,,,,,,,,,,,,,,,,,,,,
2,,,999,,,,,,,,,,,0.53125,1.233253002166748,0.46875,0.5268843173980713,1.233253002166748,0.5445330739021301,0.5323077440261841,,,,,,,
,,0.03930989785604816,1049,,,,,,,,,,,,,,,,,,,,,,,,
2,,,1049,,,,,,,,,,,0.609375,1.189462661743164,0.390625,0.5840296745300293,1.189462661743164,0.5965753793716431,0.5847365856170654,,,,,,,
2,36864.0,,1052,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.5526843070983887,1.2522257566452026,0.44731569290161133,0.5492833852767944,1.2522257566452026,0.5686336159706116,0.550409734249115
,,0.04187930294735853,1099,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1099,,,,,,,,,,,0.5078125,1.4556243419647217,0.4921875,0.5045701861381531,1.4556243419647217,0.5084836483001709,0.5129015445709229,,,,,,,
,,0.04455031891149941,1149,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1149,,,,,,,,,,,0.640625,1.1243295669555664,0.359375,0.6377367377281189,1.1243295669555664,0.6405653953552246,0.6587486863136292,,,,,,,
,,0.04732056752725017,1199,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1199,,,,,,,,,,,0.5859375,1.1852819919586182,0.4140625,0.5831137895584106,1.1852819919586182,0.6265222430229187,0.586904764175415,,,,,,,
,,0.0501875822185463,1249,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1249,,,,,,,,,,,0.5390625,1.1713387966156006,0.4609375,0.49473705887794495,1.1713387966156006,0.5017991065979004,0.5017645359039307,,,,,,,
,,0.05314881025067164,1299,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1299,,,,,,,,,,,0.546875,1.2934856414794922,0.453125,0.5345455408096313,1.2934856414794922,0.5494996905326843,0.5601469278335571,,,,,,,
,,0.05620161500316412,1349,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1349,,,,,,,,,,,0.578125,1.1819919347763062,0.421875,0.5627971291542053,1.1819919347763062,0.6202735900878906,0.5619949102401733,,,,,,,
,,0.0593432783174119,1399,,,,,,,,,,,,,,,,,,,,,,,,
3,,,1399,,,,,,,,,,,0.6328125,1.0604852437973022,0.3671875,0.6118448972702026,1.0604852437973022,0.6341894865036011,0.6428926587104797,,,,,,,
3,36864.0,,1403,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.6043669581413269,1.1123807430267334,0.3956330418586731,0.604231595993042,1.1123807430267334,0.6370937824249268,0.6017825603485107
,,0.06257100291684956,1449,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1449,,,,,,,,,,,0.6015625,1.1018222570419312,0.3984375,0.6070131063461304,1.1018222570419312,0.6172710657119751,0.6161255836486816,,,,,,,
,,0.06588191489759912,1499,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1499,,,,,,,,,,,0.6796875,0.955878734588623,0.3203125,0.6753315925598145,0.955878734588623,0.6838191151618958,0.6835570335388184,,,,,,,
,,0.06927306628733912,1549,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1549,,,,,,,,,,,0.65625,1.009002685546875,0.34375,0.626594066619873,1.009002685546875,0.6331485509872437,0.6438487768173218,,,,,,,
,,0.07274143767012206,1599,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1599,,,,,,,,,,,0.5703125,1.134140968322754,0.4296875,0.5481932759284973,1.134140968322754,0.5586080551147461,0.5600789189338684,,,,,,,
,,0.07628394087480458,1649,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1649,,,,,,,,,,,0.734375,0.8172024488449097,0.265625,0.7183437347412109,0.8172024488449097,0.7324819564819336,0.7275248765945435,,,,,,,
,,0.07989742172469538,1699,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1699,,,,,,,,,,,0.59375,1.0482592582702637,0.40625,0.573452889919281,1.0482592582702637,0.6010128259658813,0.6166178584098816,,,,,,,
,,0.0835786628459736,1749,,,,,,,,,,,,,,,,,,,,,,,,
4,,,1749,,,,,,,,,,,0.5625,1.133407473564148,0.4375,0.5568482875823975,1.133407473564148,0.5630319714546204,0.5736218094825745,,,,,,,
4,36864.0,,1754,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.6286057829856873,1.0332716703414917,0.37139421701431274,0.6259135007858276,1.0332716703414917,0.6410949230194092,0.6266889572143555
,,0.08732438653237656,1799,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1799,,,,,,,,,,,0.7109375,0.7983052730560303,0.2890625,0.6981593370437622,0.7983052730560303,0.7093859314918518,0.7104762196540833,,,,,,,
,,0.09113125766360641,1849,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1849,,,,,,,,,,,0.6796875,0.969653844833374,0.3203125,0.6413884162902832,0.969653844833374,0.6470932960510254,0.6644597053527832,,,,,,,
,,0.09499588667485664,1899,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1899,,,,,,,,,,,0.6640625,0.8881487846374512,0.3359375,0.6600841283798218,0.8881487846374512,0.6635401844978333,0.6830049157142639,,,,,,,
,,0.09891483257481615,1949,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1949,,,,,,,,,,,0.6640625,0.8911935091018677,0.3359375,0.6416369676589966,0.8911935091018677,0.6659076809883118,0.6697448492050171,,,,,,,
,,0.10288460600946095,1999,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1999,,,,,,,,,,,0.6796875,0.9479153752326965,0.3203125,0.6801407337188721,0.9479153752326965,0.6781136989593506,0.7060317397117615,,,,,,,
,,0.10690167236890821,2049,,,,,,,,,,,,,,,,,,,,,,,,
5,,,2049,,,,,,,,,,,0.609375,1.1161515712738037,0.390625,0.6044838428497314,1.1161515712738037,0.605539083480835,0.6151731014251709,,,,,,,
,,0.11096245493456489,2099,,,,,,,,,,,,,,,,,,,,,,,,
5,,,2099,,,,,,,,,,,0.609375,1.1136257648468018,0.390625,0.5995110273361206,1.1136257648468018,0.6049143075942993,0.6435732245445251,,,,,,,
5,36864.0,,2105,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.5809294581413269,1.1862815618515015,0.4190705418586731,0.5696912407875061,1.1862815618515015,0.6346343755722046,0.5811395645141602
,,0.11506333806376914,2149,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2149,,,,,,,,,,,0.59375,1.055203914642334,0.40625,0.5890951156616211,1.055203914642334,0.5858379006385803,0.6143178343772888,,,,,,,
,,0.11920067040908877,2199,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2199,,,,,,,,,,,0.609375,0.9504092335700989,0.390625,0.6004461050033569,0.9504092335700989,0.6352777481079102,0.6229069828987122,,,,,,,
,,0.1233707681694109,2249,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2249,,,,,,,,,,,0.6171875,0.9978958368301392,0.3828125,0.614588737487793,0.9978958368301392,0.6301053762435913,0.6237292289733887,,,,,,,
,,0.12756991836992776,2299,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2299,,,,,,,,,,,0.6875,0.8991845846176147,0.3125,0.6653875112533569,0.8991845846176147,0.6987437605857849,0.6684626340866089,,,,,,,
,,0.1317943821680977,2349,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2349,,,,,,,,,,,0.609375,1.1340389251708984,0.390625,0.6063251495361328,1.1340389251708984,0.6185137033462524,0.6180460453033447,,,,,,,
,,0.13604039818263872,2399,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2399,,,,,,,,,,,0.6875,0.8808859586715698,0.3125,0.6706111431121826,0.8808859586715698,0.6845142245292664,0.6832234859466553,,,,,,,
,,0.14030418584259022,2449,,,,,,,,,,,,,,,,,,,,,,,,
6,,,2449,,,,,,,,,,,0.6171875,0.9501781463623047,0.3828125,0.6015958786010742,0.9501781463623047,0.6077175140380859,0.609094500541687,,,,,,,
6,36864.0,,2456,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.6444311141967773,0.9940500259399414,0.35556888580322266,0.6390928030014038,0.9940500259399414,0.6524075269699097,0.6445146799087524
,,0.1445819487534604,2499,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2499,,,,,,,,,,,0.6484375,0.9037161469459534,0.3515625,0.6499663591384888,0.9037161469459534,0.6681052446365356,0.6602380871772766,,,,,,,
,,0.14886987807746282,2549,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2549,,,,,,,,,,,0.6015625,0.9652542471885681,0.3984375,0.5996423363685608,0.9652542471885681,0.6257725954055786,0.6136441826820374,,,,,,,
,,0.15316415592483262,2599,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2599,,,,,,,,,,,0.6484375,0.9645429849624634,0.3515625,0.6462843418121338,0.9645429849624634,0.6731147766113281,0.6639387607574463,,,,,,,
,,0.15746095875320182,2649,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2649,,,,,,,,,,,0.71875,0.7859746217727661,0.28125,0.711808443069458,0.7859746217727661,0.7240890264511108,0.7147665023803711,,,,,,,
,,0.16175646077200778,2699,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2699,,,,,,,,,,,0.7421875,0.8279477953910828,0.2578125,0.734576940536499,0.8279477953910828,0.7472149133682251,0.7392894625663757,,,,,,,
,,0.16604683734890388,2749,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2749,,,,,,,,,,,0.6640625,0.904582679271698,0.3359375,0.680455207824707,0.904582679271698,0.7011724710464478,0.7075639367103577,,,,,,,
,,0.17032826841513826,2799,,,,,,,,,,,,,,,,,,,,,,,,
7,,,2799,,,,,,,,,,,0.71875,0.8594889640808105,0.28125,0.7097616791725159,0.8594889640808105,0.7245142459869385,0.7112783193588257,,,,,,,
7,36864.0,,2807,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.6171875,1.1363959312438965,0.3828125,0.6163057088851929,1.1363959312438965,0.6593639850616455,0.6155135035514832
,,0.17459694186686958,2849,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2849,,,,,,,,,,,0.671875,0.9609052538871765,0.328125,0.6568244099617004,0.9609052538871765,0.6807528138160706,0.6608097553253174,,,,,,,
,,0.1788490569593911,2899,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2899,,,,,,,,,,,0.65625,0.9997925162315369,0.34375,0.6399163603782654,0.9997925162315369,0.69148188829422,0.6621484756469727,,,,,,,
,,0.18308082769124048,2949,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2949,,,,,,,,,,,0.65625,0.9144912362098694,0.34375,0.6619787216186523,0.9144912362098694,0.6833928823471069,0.6764072179794312,,,,,,,
,,0.18728848617518254,2999,,,,,,,,,,,,,,,,,,,,,,,,
8,,,2999,,,,,,,,,,,0.671875,0.858934760093689,0.328125,0.6517890095710754,0.858934760093689,0.6529021263122559,0.6686599850654602,,,,,,,
,,0.19146828599306392,3049,,,,,,,,,,,,,,,,,,,,,,,,
8,,,3049,,,,,,,,,,,0.59375,1.19987952709198,0.40625,0.5774948596954346,1.19987952709198,0.5779273509979248,0.5972164273262024,,,,,,,
,,0.19561650553155124,3099,,,,,,,,,,,,,,,,,,,,,,,,
8,,,3099,,,,,,,,,,,0.6171875,1.0383673906326294,0.3828125,0.628964900970459,1.0383673906326294,0.6483394503593445,0.6369876265525818,,,,,,,
,,0.1997294512957845,3149,,,,,,,,,,,,,,,,,,,,,,,,
8,,,3149,,,,,,,,,,,0.609375,1.0195510387420654,0.390625,0.6062105894088745,1.0195510387420654,0.6308062672615051,0.6150717735290527,,,,,,,
8,36864.0,,3158,,,,,,,,563620.0,7272192.0,1512072.0,,,,,,,,0.6526442170143127,0.9961918592453003,0.34735578298568726,0.6487143039703369,0.9961918592453003,0.6647700071334839,0.6535369157791138
,,0.20380346119799336,3199,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3199,,,,,,,,,,,0.7109375,0.8744214773178101,0.2890625,0.7050173282623291,0.8744214773178101,0.7267754673957825,0.7146508097648621,,,,,,,
,,0.20783490781814995,3249,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3249,,,,,,,,,,,0.625,1.0071923732757568,0.375,0.6330784559249878,1.0071923732757568,0.6432258486747742,0.6460391283035278,,,,,,,
,,0.2118202016337538,3299,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3299,,,,,,,,,,,0.5625,1.15543794631958,0.4375,0.5629291534423828,1.15543794631958,0.5889127850532532,0.5773459672927856,,,,,,,
,,0.21575579421587357,3349,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3349,,,,,,,,,,,0.59375,1.131276249885559,0.40625,0.5502722263336182,1.131276249885559,0.5548856258392334,0.5852746367454529,,,,,,,
,,0.21963818138859975,3399,,,,,,,,,,,,,,,,,,,,,,,,
9,,,3399,,,,,,,,,,,0.6015625,1.0644025802612305,0.3984375,0.5922831296920776,1.0644025802612305,0.6272539496421814,0.62424635887146,,,,,,,
