total_act,val_loss,step,val_f1,epoch,total_macs,est_act,val_classifier_loss,val_precision,val_recall,total_weights,val_error,val_accuracy,train_precision,train_f1,train_classifier_loss,train_error,lr-SGD,train_accuracy,train_loss,train_recall,test_recall,test_accuracy,test_precision,test_f1,test_classifier_loss,test_loss,test_error
1185044.0,2.0568885803222656,20,0.20240141451358795,0,291308800.0,131072.0,2.0568885803222656,0.32637572288513184,0.24334688484668732,2272192.0,0.753662109375,0.246337890625,,,,,,,,,,,,,,,
1185044.0,1.8568475246429443,41,0.296642541885376,1,291308800.0,131072.0,1.8568475246429443,0.3855401277542114,0.32902705669403076,2272192.0,0.67138671875,0.32861328125,,,,,,,,,,,,,,,
,,49,,,,,,,,,,,,,,,0.07722910810815387,,,,,,,,,,
,,49,,2,,,,,,,,,0.3920009434223175,0.3859812021255493,1.5809385776519775,0.59814453125,,0.40185546875,1.5809385776519775,0.4011076092720032,,,,,,,
1185044.0,3.2425527572631836,62,0.2177552580833435,2,291308800.0,131072.0,3.2425527572631836,0.35941779613494873,0.27946901321411133,2272192.0,0.7216796875,0.2783203125,,,,,,,,,,,,,,,
1185044.0,3.3154242038726807,83,0.22677145898342133,3,291308800.0,131072.0,3.3154242038726807,0.5317186117172241,0.2723149359226227,2272192.0,0.727294921875,0.272705078125,,,,,,,,,,,,,,,
,,99,,,,,,,,,,,,,,,0.20546432485587451,,,,,,,,,,
,,99,,4,,,,,,,,,0.5693703889846802,0.5569448471069336,1.2175309658050537,0.4375,,0.5625,1.2175309658050537,0.5669870376586914,,,,,,,
1185044.0,1.3885648250579834,104,0.4703562259674072,4,291308800.0,131072.0,1.3885648250579834,0.5643684267997742,0.4962313771247864,2272192.0,0.505615234375,0.494384765625,,,,,,,,,,,,,,,
1185044.0,1.1414642333984375,125,0.5903280377388,5,291308800.0,131072.0,1.1414642333984375,0.6390204429626465,0.5905774235725403,2272192.0,0.40869140625,0.59130859375,,,,,,,,,,,,,,,
1185044.0,1.1784584522247314,146,0.5784505009651184,6,291308800.0,131072.0,1.1784584522247314,0.6272377967834473,0.5915327072143555,2272192.0,0.409423828125,0.590576171875,,,,,,,,,,,,,,,
,,149,,,,,,,,,,,,,,,0.38529722574570946,,,,,,,,,,
