val_classifier_loss,val_loss,total_macs,total_act,val_recall,val_accuracy,val_error,total_weights,step,est_act,val_precision,epoch,val_f1,train_classifier_loss,train_f1,train_recall,train_accuracy,train_error,lr-SGD,train_precision,train_loss,test_accuracy,test_loss,test_error,test_recall,test_classifier_loss,test_f1,test_precision
2.3037338256835938,2.3037338256835938,7272192.0,563620.0,0.10401449352502823,0.105712890625,0.894287109375,1512072.0,20,36864.0,0.03840377926826477,0,0.051894545555114746,,,,,,,,,,,,,,,
2.2694246768951416,2.2694246768951416,7272192.0,563620.0,0.12797626852989197,0.1328125,0.8671875,1512072.0,41,36864.0,0.18665283918380737,1,0.07061900943517685,,,,,,,,,,,,,,,
,,,,,,,,49,,,,,,,,,,0.028960915540557686,,,,,,,,,
,,,,,,,,49,,,2,,2.247076988220215,0.12048771977424622,0.15666723251342773,0.1513671875,0.8486328125,,0.15921828150749207,2.247076988220215,,,,,,,
2.1010642051696777,2.1010642051696777,7272192.0,563620.0,0.2069743424654007,0.2119140625,0.7880859375,1512072.0,62,36864.0,0.20161204040050507,2,0.15153971314430237,,,,,,,,,,,,,,,
2.1036720275878906,2.1036720275878906,7272192.0,563620.0,0.23530367016792297,0.235107421875,0.764892578125,1512072.0,83,36864.0,0.24428798258304596,3,0.1718749701976776,,,,,,,,,,,,,,,
,,,,,,,,99,,,,,,,,,,0.07704912182095291,,,,,,,,,
,,,,,,,,99,,,4,,1.929970145225525,0.2123020589351654,0.2475288212299347,0.251953125,0.748046875,,0.2545472979545593,1.929970145225525,,,,,,,
1.8665063381195068,1.8665063381195068,7272192.0,563620.0,0.2890695333480835,0.289794921875,0.710205078125,1512072.0,104,36864.0,0.28429752588272095,4,0.24436761438846588,,,,,,,,,,,,,,,
1.774017095565796,1.774017095565796,7272192.0,563620.0,0.32816755771636963,0.330322265625,0.669677734375,1512072.0,125,36864.0,0.3400198221206665,5,0.30482253432273865,,,,,,,,,,,,,,,
1.6634613275527954,1.6634613275527954,7272192.0,563620.0,0.3613736629486084,0.363525390625,0.636474609375,1512072.0,146,36864.0,0.36954426765441895,6,0.3507174551486969,,,,,,,,,,,,,,,
,,,,,,,,149,,,,,,,,,,0.14448645965464105,,,,,,,,,
,,,,,,,,149,,,7,,1.7788995504379272,0.31867527961730957,0.328300416469574,0.32470703125,0.67529296875,,0.33277586102485657,1.7788995504379272,,,,,,,
1.5757635831832886,1.5757635831832886,7272192.0,563620.0,0.40683937072753906,0.4072265625,0.5927734375,1512072.0,167,36864.0,0.4058629274368286,7,0.3913673162460327,,,,,,,,,,,,,,,
1.558469295501709,1.558469295501709,7272192.0,563620.0,0.4322860836982727,0.431884765625,0.568115234375,1512072.0,188,36864.0,0.4449641704559326,8,0.42525622248649597,,,,,,,,,,,,,,,
,,,,,,,,199,,,,,,,,,,0.21474551412941925,,,,,,,,,
,,,,,,,,199,,,9,,1.588958740234375,0.4024244248867035,0.41677138209342957,0.41064453125,0.58935546875,,0.41882506012916565,1.588958740234375,,,,,,,
1.4593679904937744,1.4593679904937744,7272192.0,563620.0,0.465126097202301,0.46533203125,0.53466796875,1512072.0,209,36864.0,0.47249528765678406,9,0.4629034101963043,,,,,,,,,,,,,,,
1.4181833267211914,1.4181833267211914,7272192.0,563620.0,0.4823121428489685,0.483154296875,0.516845703125,1512072.0,230,36864.0,0.4965251088142395,10,0.4779534339904785,,,,,,,,,,,,,,,
,,,,,,,,249,,,,,,,,,,0.27060732936794507,,,,,,,,,
,,,,,,,,249,,,11,,1.4103913307189941,0.4643452763557434,0.47026389837265015,0.470703125,0.529296875,,0.46683913469314575,1.4103913307189941,,,,,,,
1.4236257076263428,1.4236257076263428,7272192.0,563620.0,0.4900188148021698,0.48876953125,0.51123046875,1512072.0,251,36864.0,0.5142942070960999,11,0.48426786065101624,,,,,,,,,,,,,,,
1.317178726196289,1.317178726196289,7272192.0,563620.0,0.5274548530578613,0.5263671875,0.4736328125,1512072.0,272,36864.0,0.5438931584358215,12,0.5264438390731812,,,,,,,,,,,,,,,
1.3307321071624756,1.3307321071624756,7272192.0,563620.0,0.504706859588623,0.50634765625,0.49365234375,1512072.0,293,36864.0,0.5486241579055786,13,0.49372488260269165,,,,,,,,,,,,,,,
,,,,,,,,299,,,,,,,,,,0.29838139759138516,,,,,,,,,
,,,,,,,,299,,,14,,1.3450782299041748,0.5016732811927795,0.5122408270835876,0.5068359375,0.4931640625,,0.5084136724472046,1.3450782299041748,,,,,,,
