total_act,val_loss,step,val_f1,epoch,total_macs,est_act,val_classifier_loss,val_precision,val_recall,total_weights,val_error,val_accuracy,train_precision,train_f1,train_classifier_loss,train_error,lr-SGD,train_accuracy,train_loss,train_recall,test_recall,test_accuracy,test_precision,test_f1,test_classifier_loss,test_loss,test_error
563620.0,2.3035435676574707,20,0.025017064064741135,0,7272192.0,36864.0,2.3035435676574707,0.02643248811364174,0.09260913729667664,1512072.0,0.91259765625,0.08740234375,,,,,,,,,,,,,,,
563620.0,2.2874860763549805,41,0.05091330409049988,1,7272192.0,36864.0,2.2874860763549805,0.20857813954353333,0.11575206369161606,1512072.0,0.879638671875,0.120361328125,,,,,,,,,,,,,,,
,,49,,,,,,,,,,,,,,,0.019307277027038466,,,,,,,,,,
,,49,,2,,,,,,,,,0.1411198079586029,0.11055221408605576,2.257481098175049,0.85400390625,,0.14599609375,2.257481098175049,0.15108627080917358,,,,,,,
563620.0,2.2264819145202637,62,0.10291978716850281,2,7272192.0,36864.0,2.2264819145202637,0.15316690504550934,0.15790653228759766,1512072.0,0.836669921875,0.163330078125,,,,,,,,,,,,,,,
563620.0,2.1209702491760254,83,0.1486070156097412,3,7272192.0,36864.0,2.1209702491760254,0.27076593041419983,0.20727486908435822,1512072.0,0.793212890625,0.206787109375,,,,,,,,,,,,,,,
,,99,,,,,,,,,,,,,,,0.05136608121396863,,,,,,,,,,
,,99,,4,,,,,,,,,0.2316647619009018,0.1797443926334381,2.0313596725463867,0.77001953125,,0.22998046875,2.0313596725463867,0.22646303474903107,,,,,,,
563620.0,1.965694785118103,104,0.1942957490682602,4,7272192.0,36864.0,1.965694785118103,0.24698522686958313,0.2520759105682373,1512072.0,0.74755859375,0.25244140625,,,,,,,,,,,,,,,
563620.0,1.8613649606704712,125,0.24569053947925568,5,7272192.0,36864.0,1.8613649606704712,0.27827757596969604,0.2860412001609802,1512072.0,0.713623046875,0.286376953125,,,,,,,,,,,,,,,
563620.0,1.79506254196167,146,0.280273973941803,6,7272192.0,36864.0,1.79506254196167,0.310748815536499,0.31517845392227173,1512072.0,0.683837890625,0.316162109375,,,,,,,,,,,,,,,
,,149,,,,,,,,,,,,,,,0.09632430643642736,,,,,,,,,,
,,149,,7,,,,,,,,,0.2724653482437134,0.24946647882461548,1.891163945198059,0.73583984375,,0.26416015625,1.891163945198059,0.2684755325317383,,,,,,,
563620.0,1.7420954704284668,167,0.3055879771709442,7,7272192.0,36864.0,1.7420954704284668,0.31947872042655945,0.32550185918807983,1512072.0,0.671630859375,0.328369140625,,,,,,,,,,,,,,,
563620.0,1.6739298105239868,188,0.3492506742477417,8,7272192.0,36864.0,1.6739298105239868,0.37231218814849854,0.3560064136981964,1512072.0,0.64013671875,0.35986328125,,,,,,,,,,,,,,,
,,199,,,,,,,,,,,,,,,0.1431636760862795,,,,,,,,,,
